,speed,spacing,speed difference
349194,29.21828,51.44951,2.61539
349195,28.76299,51.6901,2.40577
349196,28.12303,51.87789,1.87802
349197,27.31831,52.00321,1.25322
349198,26.40473,52.06657,0.63344
349199,25.44793,52.0791,0.12542
349200,24.50171,52.0585,-0.20600000000000002
349201,23.60473,52.02247,-0.36026
349202,22.79623,51.98465,-0.37821000000000005
349203,22.12969,51.95449,-0.30168
349204,21.65299,51.93819,-0.16286
349205,21.35948,51.93757,-0.0064
349206,21.16188,51.94669,0.09134
349207,20.931820000000002,51.95086,0.0415
349208,20.58209,51.93061,-0.20216
349209,20.11788,51.87011,-0.6053200000000001
349210,19.61618,51.76283,-1.07276
349211,19.1668,51.6125,-1.5032800000000002
349212,18.83133,51.42966,-1.8281900000000002
349213,18.63422,51.22779,-2.01893
349214,18.55925,51.01884,-2.0897
349215,18.53911,50.80814,-2.10695
349216,18.46089,50.5898,-2.18317
349217,18.21394,50.34695,-2.42874
349218,17.75138,50.05791,-2.89032
349219,17.11224,49.70499,-3.52894
349220,16.39232,49.28012,-4.24879
349221,15.69879,48.78586,-4.94252
349222,15.10797,48.23251,-5.5336
349223,14.63166,47.6315,-6.01007
349224,14.2146,46.98878,-6.42717
349225,13.7753,46.30217,-6.8664000000000005
349226,13.26178,45.56418,-7.37962
349227,12.68514,44.76863,-7.95564
349228,12.1143,43.91608,-8.5253
349229,11.63868,43.01624,-8.99862
349230,11.317450000000001,42.08468,-9.31556
349231,11.1478,41.13698,-9.4772
349232,11.08369,40.18432,-9.52638
349233,11.09065,39.23514,-9.49163
349234,11.17444,38.29968,-9.35492
349235,11.35079,37.39216,-9.07503
349236,11.59751,36.5294,-8.62743
349237,11.85089,35.72871,-8.00705
349238,12.04531,35.00807,-7.20653
349239,12.1459,34.38599,-6.2209
349240,12.14413,33.8776,-5.08366
349241,12.03389,33.48869,-3.88901
349242,11.801870000000001,33.21191,-2.76768
349243,11.4418,33.02851,-1.8343800000000001
349244,10.97687,32.91333,-1.1521
349245,10.46595,32.84038,-0.7291000000000001
349246,9.98297,32.78665,-0.53727
349247,9.58402,32.733670000000004,-0.52986
349248,9.29032,32.67142,-0.62251
349249,9.09662,32.5999,-0.7149
349250,8.98734,32.52359,-0.7633800000000001
349251,8.94321,32.44643,-0.77175
349252,8.94117,32.3711,-0.7531500000000001
349253,8.95827,32.29865,-0.72431
349254,8.97943,32.22901,-0.69655
349255,9.00039,32.16184,-0.67195
349256,9.02411,32.09718,-0.6462600000000001
349257,9.05699,32.03596,-0.6124
349258,9.10899,31.97996,-0.5601400000000001
349259,9.19593,31.93258,-0.47349
349260,9.34337,31.89987,-0.32714000000000004
349261,9.58822,31.89144,-0.08465
349262,9.96929,31.92061,0.2918
349263,10.50246,32.00227,0.81657
349264,11.15778,32.14794,1.45696
349265,11.86145,32.36138,2.13438
349266,12.52284,32.63635,2.7497800000000003
349267,13.07008,32.95807,3.21726
349268,13.47779,33.30709,3.49003
349269,13.77,33.66385,3.5700000000000003
349270,13.99997,34.0128,3.48924
349271,14.22572,34.3454,3.32621
349272,14.49682,34.66256,3.17169
349273,14.8417,34.97356,3.10984
349274,15.25515,35.29094,3.1739800000000002
349275,15.69777,35.62366,3.32703
349276,16.11631,35.97211,3.48442
349277,16.47359,36.32812,3.56033
349278,16.76654,36.67933,3.51185
349279,17.02434,37.01765,3.3832
349280,17.29708,37.34518,3.27543
349281,17.64314,37.6709,3.25712
349282,18.10994,38.0067,3.35797
349283,18.70364,38.36421,3.5754200000000003
349284,19.36476,38.74879,3.8456
349285,20.01936,39.15804,4.09239
349286,20.65154,39.58793,4.29898
349287,21.27628,40.03593,4.48002
349288,21.90036,40.50017,4.64226
349289,22.52674,40.97904,4.7889100000000004
349290,23.1561,41.47116,4.92099
349291,23.78786,41.97497,5.03832
349292,24.42021,42.48894,5.1396
349293,25.04984,43.01116,5.22212
349294,25.67106,43.5392,5.28077
349295,26.27346,44.06982,5.30587
349296,26.83793,44.59774,5.27904
349297,27.32792,45.11418,5.16453
349298,27.70361,45.60653,4.92343
349299,27.96391,46.06207,4.55554
349300,28.15856,46.47323,4.11164
349301,28.35906,46.83966,3.66424
349302,28.62697,47.16729,3.27608
349303,28.9918,47.46506,2.97786
349304,29.43727,47.740520000000004,2.7545900000000003
349305,29.90259,47.99521,2.54695
349306,30.30591,48.22268,2.27468
349307,30.58396,48.41031,1.8763100000000001
349308,30.72854,48.54491,1.34606
349309,30.79455,48.61909,0.74192
349310,30.86329,48.63412,0.14997000000000002
349311,30.98553,48.59698,-0.37123
349312,31.15246,48.51529,-0.8168700000000001
349313,31.31175,48.39386,-1.21417
349314,31.40817,48.23681,-1.57083
349315,31.421030000000002,48.0544,-1.8238500000000002
349316,31.37507,47.86752,-1.86889
349317,31.31841,47.70181,-1.65725
349318,31.28366,47.57875,-1.23058
349319,31.26992,47.50955,-0.6919900000000001
349320,31.26253,47.49298,-0.16542
349321,31.25722,47.51825,0.25249000000000005
