,speed,spacing,speed difference
948880,43.21555,62.98068,5.10243
948881,43.17812,63.45348,4.72802
948882,43.15253,63.90256,4.49072
948883,43.13812,64.3293,4.26752
948884,43.13376,64.73586,4.06555
948885,43.1374,65.12474,3.8888100000000003
948886,43.14561,65.49853,3.7378
948887,43.15256,65.85942,3.60919
948888,43.14872,66.20896,3.49491
948889,43.1191,66.54702,3.38088
948890,43.04144,66.87155,3.24534
948891,42.88642,67.17749,3.05925
948892,42.62441,67.4568,2.79321
948893,42.2462,67.70059,2.438
948894,41.78553,67.90332,2.02749
948895,41.31581,68.06683,1.63507
948896,40.92047,68.20128,1.34419
948897,40.65571,68.32237,1.21106
948898,40.5252,68.44629,1.2393100000000001
948899,40.498,68.58609,1.3979300000000001
948900,40.54278,68.75167,1.65554
948901,40.62654,68.94954,1.9788999999999999
948902,40.70975,69.18238,2.32822
948903,40.76158,69.44958,2.67204
948904,40.76709,69.74901,2.99435
948905,40.71831,70.07753,3.28521
948906,40.59879,70.42999,3.52461
948907,40.38786,70.79856,3.68569
948908,40.09439,71.17517,3.7663
948909,39.7669,71.55489,3.7968200000000003
948910,39.45706,71.93547,3.80591
948911,39.18438,72.31516,3.79704
948912,38.94167,72.69189,3.7672600000000003
948913,38.7312,73.06624,3.7434700000000003
948914,38.56828,73.44387,3.77622
948915,38.42622,73.83213,3.8827100000000003
948916,38.21411,74.23517,4.03012
948917,37.85515,74.65322,4.18064
948918,37.37198,75.08455,4.31322
948919,36.86365,75.52579,4.41263
948920,36.42064,75.97333,4.47517
948921,36.08176,76.42484,4.51526
948922,35.8418,76.88015,4.55292
948923,35.67425,77.34085,4.60716
948924,35.54928,77.81093,4.70085
948925,35.4397,78.29843,4.8749
948926,35.31532,78.81795,5.19544
948927,35.14478,79.38823,5.70285
948928,34.92136,80.02215,6.33891
948929,34.67638,80.71936,6.97241
948930,34.45194,81.46946,7.50066
948931,34.26923,82.25903,7.89574
948932,34.12303,83.07684,8.17831
948933,33.9916,83.91542,8.3856
948934,33.8458,84.77093,8.555250000000001
948935,33.63957,85.64223,8.71296
948936,33.28632,86.52786,8.85607
948937,32.70276,87.42444,8.96588
948938,31.92257,88.32874,9.04314
948939,31.10243,89.23816,9.0941
948940,30.39091,90.14855,9.10384
948941,29.84229,91.05466,9.06132
948942,29.43406,91.95204,8.97379
948943,29.10909,92.83632,8.84278
948944,28.79761,93.70112,8.64764
948945,28.41529,94.53487,8.33803
948946,27.8645,95.31891,7.84019
948947,27.08409,96.03088,7.11969
948948,26.12772,96.65807,6.27181
948949,25.17402,97.20972,5.51677
948950,24.42818,97.71476,5.05049
948951,24.00742,98.20503,4.9024
948952,23.91719,98.70286,4.97834
948953,24.10141,99.22297,5.20105
948954,24.46906,99.77595,5.52998
948955,24.8812,100.3642,5.88245
948956,25.17589,55.03202,9.97491
948957,25.23809,56.0398,10.07756
948958,25.04721,57.03064,9.9085
948959,24.67333,57.98472,9.54082
948960,24.23301,58.89304,9.08314
948961,23.82723,59.7559,8.62874
948962,23.50207,60.57615,8.20253
948963,23.252,61.3526,7.76424
948964,23.04515,62.08038,7.27802
948965,22.83524,62.75522,6.7479700000000005
948966,22.55791,63.37264,6.17464
948967,22.16381,63.9271,5.54432
948968,21.6793,64.41562,4.88524
948969,21.19642,64.84298,4.27375
948970,20.79836,65.22077,3.77789
948971,20.51444,65.5631,3.42307
948972,20.33077,65.88311,3.20036
948973,20.21896,66.19301,3.09891
948974,20.15387,66.5063,3.13277
948975,20.11778,66.83727,3.30991
948976,20.09971,67.19567,3.58373
948977,20.09354,67.583,3.87336
948978,20.09613,67.99502,4.12021
948979,20.10571,68.42563,4.30614
948980,20.11952,68.86923,4.43615
948981,20.12923,69.3209,4.51657
948982,20.10722,69.77405,4.53143
948983,19.98809,70.21618,4.42142
948984,19.68156,70.62536,4.0918
948985,19.12995,70.97116,3.4581
948986,18.35751,71.22093,2.4977300000000002
948987,17.47142,71.34859,1.27634
948988,16.62041,71.34101,-0.07565000000000001
948989,15.92333,71.1997,-1.41306
948990,15.41125,70.93697,-2.62756
948991,15.02792,70.56883,-3.6814
948992,14.6645,70.10939,-4.59426
948993,14.20863,69.56789,-5.41499
948994,13.61827,68.94771,-6.20207
948995,12.95663,68.2505,-6.97195
948996,12.33268,67.48369,-7.6677800000000005
948997,11.82333,66.66092,-8.22772
948998,11.44948,65.79702,-8.6392
948999,11.19203,64.90502,-8.91991
949000,11.01552,63.99679,-9.08212
949001,10.88291,63.08685,-9.0999
949002,10.75886,62.19485,-8.91978
949003,10.60758,61.34275,-8.5208
949004,10.3791,60.54502,-7.97756
949005,9.99387,59.79728,-7.4771
949006,9.38871,59.07415,-7.23147
949007,8.61093,58.34291,-7.31223
949008,7.81276,57.58308,-7.5984300000000005
949009,7.13445,56.79374,-7.89344
949010,6.63054,55.99036,-8.03393
949011,6.28839,55.19833,-7.92024
949012,6.06969,54.44347,-7.54858
949013,5.9354700000000005,53.74134,-7.02116
949014,5.85518,53.0936,-6.4775
949015,5.80774,52.49207,-6.01559
949016,5.77933,51.92504,-5.67015
949017,5.76109,51.38196,-5.43094
949018,5.74678,50.85505,-5.26874
949019,5.73159,50.33993,-5.15132
949020,5.71043,49.83508,-5.04843
949021,5.67635,49.34197,-4.93123
949022,5.61857,48.86591,-4.76053
949023,5.52192,48.41874,-4.47195
949024,5.3586,48.01572,-4.03011
949025,5.07333,47.66195,-3.5376000000000003
949026,4.6144,47.3421,-3.19836
949027,4.01237,47.02992,-3.12208
949028,3.3856,46.70541,-3.24494
949029,2.84879,46.36145,-3.4396
949030,2.44892,45.99938,-3.6207700000000003
949031,2.17749,45.62359,-3.75798
949032,2.0042,45.23845,-3.85098
949033,1.89797,44.84747,-3.90977
949034,1.83468,44.45302,-3.94465
949035,1.7977,44.0567,-3.96339
949036,1.77648,43.65965,-3.9703
949037,1.76457,43.26296,-3.96702
949038,1.7581,42.86775,-3.95233
949039,1.75472,42.47556,-3.92163
949040,1.75302,42.08901,-3.86555
949041,1.7521300000000002,41.71204,-3.76979
