,speed,spacing,speed difference
61038,24.6043,71.69695,-5.56896
61039,25.21453,71.24062,-4.56339
61040,25.92808,70.92979,-3.10794
61041,26.72339,70.76703,-1.6276000000000002
61042,27.57664,70.7461,-0.20945000000000003
61043,28.46057,70.85348,1.07363
61044,29.3418,71.07058,2.17146
61045,30.175,71.37468,3.04081
61046,30.89131,71.73573,3.6104700000000003
61047,31.37513,72.11041,3.74668
61048,31.55535,72.44715,3.36742
61049,31.50732,72.70545,2.58317
61050,31.34311,72.86316,1.5768
61051,31.12871,72.91017,0.47038
61052,30.91014,72.84432,-0.6584300000000001
61053,30.71303,72.66857,-1.75731
61054,30.5373,72.3892,-2.7938
61055,30.35906,72.01441,-3.74832
61056,30.13671,71.55361,-4.60755
61057,29.82205,71.01772,-5.35918
61058,29.3816,70.419,-5.9871
61059,28.8251,69.77104,-6.47986
61060,28.21818,69.08166,-6.89344
61061,27.66171,68.35201,-7.29669
61062,27.24144,67.5877,-7.64327
61063,26.97995,66.80072,-7.86982
61064,26.83271,66.00164,-7.99078
61065,26.73363,65.19898,-8.02628
61066,26.63881,64.40519,-7.9381900000000005
61067,26.52766,63.64043,-7.64747
61068,26.38104,62.92907,-7.11361
61069,26.17959,62.29128,-6.37806
61070,25.92188,61.73793,-5.53327
61071,25.63478,61.27067,-4.6727
61072,25.36362,60.88363,-3.87021
61073,25.15128,60.56539,-3.18255
61074,25.01952,60.30083,-2.64584
61075,24.96371,60.07431,-2.26477
61076,24.96155,59.87241,-2.01929
61077,24.98858,59.68389,-1.88517
61078,25.03097,59.4997,-1.8415400000000002
61079,25.08967,59.31362,-1.86132
61080,25.17766,59.12362,-1.8997000000000002
61081,25.31499,58.93439,-1.89236
61082,25.51837,58.75679,-1.7759200000000002
61083,25.78297,58.60355,-1.53268
61084,26.06732,58.48103,-1.22474
61085,26.29931,58.38416,-0.96874
61086,26.40981,58.29882,-0.8534100000000001
61087,26.37516,58.21182,-0.87041
61088,26.23629,58.11933,-0.9247700000000001
61089,26.0749,58.02756,-0.9175200000000001
61090,25.95548,57.94449,-0.8307700000000001
61091,25.87831,57.87028,-0.7421
61092,25.7917,57.79485,-0.75443
61093,25.65174,57.70446,-0.90361
61094,25.46332,57.59134,-1.13156
61095,25.26378,57.45679,-1.34551
61096,25.07707,57.30745,-1.4932400000000001
61097,24.89065,57.14954,-1.5791300000000001
61098,24.66723,56.98684,-1.62683
61099,24.36703,56.82218,-1.64675
61100,23.96654,56.65893,-1.63264
61101,23.46791,56.50144,-1.57487
61102,22.88885,56.35318,-1.48228
61103,22.23747,56.21277,-1.40426
61104,21.50374,56.07008,-1.4269
61105,20.68678,55.90748,-1.62575
61106,19.82421,55.70627,-2.0126
61107,18.98474,55.45338,-2.52848
61108,18.23865,55.14537,-3.08002
61109,17.63878,54.78734,-3.58025
61110,17.21673,54.39023,-3.9713600000000002
61111,16.98425,53.96736,-4.22858
61112,16.93406,53.53183,-4.35538
61113,17.03835,53.09397,-4.37858
61114,17.24514,52.65958,-4.34407
61115,17.47516,52.22917,-4.3043700000000005
61116,17.62805,51.79902,-4.30131
61117,17.61414,51.36365,-4.35377
61118,17.41188,50.91939,-4.44225
61119,17.09455,50.46939,-4.4999400000000005
61120,16.77238,50.02517,-4.44222
61121,16.50804,49.60374,-4.21453
61122,16.29429,49.22166,-3.8207
61123,16.0876,48.888980000000004,-3.32684
61124,15.85076,48.60554,-2.83425
61125,15.5795,48.36247,-2.43077
61126,15.29531,48.1462,-2.16273
61127,15.01562,47.94252,-2.03668
61128,14.74095,47.73964,-2.02897
61129,14.47274,47.53071,-2.08901
61130,14.23189,47.31641,-2.14308
61131,14.04282,47.10463,-2.11824
61132,13.89544,46.90669,-1.9789700000000001
61133,13.73435,46.7315,-1.75184
61134,13.50053,46.579,-1.52523
61135,13.18816,46.43721,-1.41794
61136,12.8605,46.28547,-1.51749
61137,12.61191,46.10315,-1.8230300000000002
61138,12.51076,45.87855,-2.24606
61139,12.55981,45.61021,-2.6833
61140,12.68694,45.30069,-3.09511
61141,12.76985,44.94902,-3.51703
61142,12.6937,44.54843,-4.00578
61143,12.41319,44.09121,-4.57195
61144,11.96978,43.57552,-5.15703
61145,11.4522,43.00863,-5.66922
61146,10.94938,42.40564,-6.02943
61147,10.5418,41.7876,-6.18071
61148,10.31591,41.18006,-6.0754
61149,10.35345,40.61161,-5.68428
61150,10.68698,40.10866,-5.02959
61151,11.27031,39.68924,-4.19419
61152,12.01181,39.36159,-3.27677
61153,12.82831,39.12688,-2.34679
61154,13.65276,38.98159,-1.45282
61155,14.42251,38.91736,-0.6424200000000001
61156,15.07858,38.9209,0.035570000000000004
61157,15.56824,38.97435,0.5344500000000001
61158,15.85171,39.05611,0.81742
61159,15.91621,39.14334,0.8721500000000001
61160,15.8044,39.21726,0.7395400000000001
61161,15.60161,39.26749,0.5021300000000001
61162,15.37031,39.28957,0.22093000000000002
61163,15.13025,39.28136,-0.08225
61164,14.88993,39.24213,-0.39212
61165,14.679,39.17523,-0.6690600000000001
61166,14.55279,39.09038,-0.8484900000000001
61167,14.55472,39.00216,-0.8823900000000001
61168,14.676870000000001,38.92422,-0.7795000000000001
61169,14.8562,38.86352,-0.60702
61170,14.998660000000001,38.81699,-0.46469000000000005
61171,15.00801,38.77116,-0.45859000000000005
61172,14.8211,38.7044,-0.6677500000000001
61173,14.44734,38.59462,-1.09771
61174,13.98186,38.4292,-1.65426
61175,13.57441,38.2121,-2.1711
61176,13.37221,37.96414,-2.4793
61177,13.45794,37.71559,-2.48579
61178,13.816040000000001,37.49429,-2.2128
61179,14.36056,37.31778,-1.76503
61180,15.00167,37.19206,-1.25739
61181,15.6893,37.11552,-0.76539
61182,16.40902,37.0838,-0.31739
61183,17.15535,37.09308,0.09292
61184,17.91368,37.14226,0.49183000000000004
61185,18.65259,37.23251,0.9022600000000001
61186,19.31601,37.36358,1.31102
61187,19.8273,37.52943,1.65857
61188,20.12549,37.71743,1.87982
61189,20.21529,37.9145,1.97093
61190,20.17582,38.11562,2.01092
61191,20.10892,38.32642,2.10807
61192,20.07851,38.55844,2.32018
61193,20.09856,38.82044,2.62011
61194,20.16408,39.1129,2.92451
61195,20.27802,39.42809,3.15184
61196,20.44728,39.7546,3.26506
61197,20.66168,40.08209,3.2752
61198,20.88356,40.40325,3.21161
61199,21.05915,40.71208,3.08786
61200,21.13878,41.00089,2.88832
61201,21.08881,41.25932,2.58445
61202,20.89252,41.47612,2.16775
61203,20.55095,41.6435,1.67388
61204,20.08803,41.76067,1.17169
61205,19.55184,41.83261,0.71933
61206,19.00463,41.86572,0.33107000000000003
61207,18.5044,41.8651,-0.0061
61208,18.08517,41.83635,-0.28763
61209,17.74383,41.78819,-0.48156000000000004
61210,17.44285,41.73127,-0.5692600000000001
61211,17.13369,41.673,-0.5823200000000001
61212,16.7917,41.615,-0.58015
61213,16.43953,41.55624,-0.58757
61214,16.13888,41.49994,-0.56293
61215,15.95299,41.45657,-0.43382000000000004
61216,15.9065,41.44003,-0.16538000000000003
61217,15.97215,41.46034,0.20302
61218,16.09081,41.5186,0.58277
61219,16.20466,41.60791,0.89275
61220,16.27831,41.71746,1.09573
61221,16.29747,41.83675,1.19271
61222,16.25499,41.95624,1.1951800000000001
61223,16.13848,42.06666,1.10429
61224,15.93077,42.15778,0.91102
61225,15.623850000000001,42.219,0.6121700000000001
61226,15.23694,42.24196,0.22972
61227,14.82054,42.22355,-0.18432
61228,14.43602,42.16677,-0.56772
61229,14.12448,42.07887,-0.8789
61230,13.89035,41.96755,-1.1132900000000001
61231,13.71148,41.83825,-1.29315
61232,13.5581,41.69341,-1.44843
61233,13.40282,41.53268,-1.6069900000000001
61234,13.22172,41.35335,-1.7934700000000001
61235,13.0,41.15092,-2.02
61236,12.73826,40.92146,-2.29491
61237,12.46486,40.66375,-2.57697
61238,12.21572,40.3808,-2.82939
61239,12.01975,40.07864,-3.02139
61240,11.88671,39.76414,-3.14538
61241,11.80948,39.44285,-3.21267
61242,11.775030000000001,39.11893,-3.23931
61243,11.77461,38.79547,-3.23464
61244,11.8082,38.47566,-3.19797
61245,11.88435,38.16364,-3.12008
61246,12.01549,37.86486,-2.98799
61247,12.20768,37.58534,-2.79531
61248,12.44967,37.33003,-2.5529200000000003
61249,12.70997,37.10085,-2.29183
61250,12.94774,36.89561,-2.05252
61251,13.13048,36.70889,-1.8670900000000001
61252,13.24446,36.53403,-1.74862
61253,13.29081,36.36453,-1.69472
61254,13.2727,36.19456,-1.69991
61255,13.1852,36.01811,-1.76451
61256,13.01647,35.82898,-1.89131
61257,12.76083,35.62185,-2.07139
61258,12.43514,35.39426,-2.27572
61259,12.08356,35.14731,-2.46949
61260,11.76322,34.8835,-2.63826
61261,11.520340000000001,34.6042,-2.7928800000000003
61262,11.37625,34.31011,-2.94097
61263,11.3333,34.00479,-3.05315
61264,11.39318,33.69895,-3.05869
61265,11.57162,33.41217,-2.86752
61266,11.89649,33.1726,-2.39567
61267,12.38491,33.01326,-1.59393
61268,13.01326,32.9646,-0.48612000000000005
61269,13.70902,33.04557,0.80954
61270,14.37366,33.25601,2.1044
61271,14.91946,33.57592,3.19932
61272,15.30056,33.97093,3.9496700000000002
61273,15.51913,34.40184,4.30916
61274,15.6003,34.83495,4.33117
61275,15.565290000000001,35.24882,4.13885
61276,15.43018,35.63698,3.88139
61277,15.22638,36.00554,3.68576
61278,15.01378,36.36703,3.61463
61279,14.86555,36.73261,3.65607
61280,14.83015,37.10778,3.7516100000000003
61281,14.90492,37.49216,3.84403
61282,15.04528,37.8833,3.91126
61283,15.19836,38.28019,3.96867
61284,15.32953,38.68501,4.04843
61285,15.42687,39.10285,4.17815
61286,15.49249,39.53983,4.36972
61287,15.5336,40.00109,4.6129
61288,15.55801,40.48858,4.87477
61289,15.57211,40.99984,5.1125
61290,15.58009,41.5293,5.29466
61291,15.58429,42.07074,5.41434
61292,15.58593,42.61903,5.48324
61293,15.58553,43.17071,5.5166
61294,15.58294,43.723,5.5231
61295,15.5772,44.2731,5.50092
61296,15.56647,44.81634,5.43241
61297,15.54731,45.34416,5.27812
61298,15.51437,45.84271,4.98566
61299,15.46037,46.29481,4.52116
61300,15.37812,46.68537,3.90519
61301,15.262270000000001,47.00716,3.2180400000000002
61302,15.10912,47.26385,2.5666700000000002
61303,14.91093,47.46664,2.02806
61304,14.64623,47.62651,1.59876
61305,14.27329,47.74551,1.18986
61306,13.74285,47.81385,0.6837000000000001
61307,13.03704,47.81549,0.016110000000000003
61308,12.20272,47.73753,-0.7793300000000001
61309,11.34469,47.57828,-1.59225
61310,10.58547,47.34921,-2.29114
61311,10.00791,47.07038,-2.78812
61312,9.59987,46.76056,-3.09806
61313,9.26043,46.42726,-3.33301
61314,8.88868,46.0664,-3.60876
61315,8.47402,45.67169,-3.94708
61316,8.10315,45.24524,-4.2646
61317,7.88921,44.80075,-4.44471
61318,7.89304,44.358670000000004,-4.42074
61319,8.09396,43.93786,-4.20824
61320,8.4189,43.5502,-3.8768000000000002
61321,8.78871,43.19984,-3.50342
61322,9.14226,42.885040000000004,-3.14787
61323,9.43825,42.6,-2.85063
61324,9.65614,42.33682,-2.6318200000000003
61325,9.79803,42.08793,-2.48881
61326,9.881920000000001,41.84761,-2.40322
61327,9.92799,41.61214,-2.35456
61328,9.9501,41.3793,-2.32851
61329,9.95512,41.14758,-2.31709
61330,9.94482,40.91592,-2.31676
61331,9.91617,40.68294,-2.32966
61332,9.86027,40.44626,-2.36676
61333,9.76033,40.20121,-2.45066
61334,9.59341,39.94012,-2.61102
61335,9.34311,39.65338,-2.86716
61336,9.02316,39.33314,-3.20253
61337,8.69081,38.97782,-3.55328
61338,8.42753,38.59459,-3.83235
61339,8.29239,38.19672,-3.9784800000000002
61340,8.28852,37.7978,-3.98914
61341,8.37408,37.40706,-3.90761
61342,8.50446,37.0291,-3.77937
61343,8.66614,36.6673,-3.61828
61344,8.88271,36.32723,-3.40072
61345,9.20053,36.0192,-3.08015
61346,9.66309,35.75794,-2.6123700000000003
61347,10.27927,35.55928,-1.9869700000000001
61348,11.00085,35.43429,-1.24977
61349,11.76073,35.38789,-0.46414000000000005
61350,12.51857,35.42139,0.33524000000000004
61351,13.23084,35.53239,1.10991
61352,13.8333,35.71122,1.78829
61353,14.26782,35.9394,2.28189
61354,14.51391,36.19235,2.5293
61355,14.63904,36.45013,2.57782
61356,14.7602,36.70623,2.56109
61357,14.93038,36.96283,2.56604
61358,15.14088,37.22287,2.6003
61359,15.36864,37.48533,2.62468
61360,15.58465,37.74308,2.57773
61361,15.76916,37.98488,2.41752
61362,15.92188,38.2002,2.15331
61363,16.06312,38.38524,1.8506200000000002
61364,16.23081,38.54613,1.6088
61365,16.48051,38.69911,1.5299800000000001
61366,16.8731,38.86788,1.68783
61367,17.43497,39.07707,2.09156
61368,18.1335,39.34486,2.67805
61369,18.90535,39.68025,3.35381
61370,19.68868,40.0836,4.03333
61371,20.42749,40.54826,4.64665
61372,21.06988,41.06234,5.14091
61373,21.5685,41.61037,5.48061
61374,21.88425,42.17477,5.64353
61375,21.99373,42.73642,5.6166
61376,21.90476,43.27674,5.40341
61377,21.68707,43.78213,5.05387
61378,21.43891,44.24541,4.63268
61379,21.21139,44.6601,4.14722
61380,21.02769,45.01791,3.57789
61381,20.91486,45.31135,2.93438
61382,20.893440000000002,45.53809,2.26775
61383,20.9811,45.70535,1.67237
61384,21.20387,45.83238,1.27018
