,speed,spacing,speed difference
778113,12.07287,200.09459,-45.43435
778114,11.30843,195.6317,-44.62914
778115,10.62379,191.21871,-44.13018
778116,10.03556,186.86877,-43.49912
778117,9.55203,182.59449,-42.74298
778118,9.17523,178.40738,-41.87093
778119,8.90141,174.31795,-40.89403
778120,8.72031,170.33528,-39.82713
778121,8.61335,166.46609,-38.69164
778122,8.55098,162.71424,-37.51867
778123,8.49137,159.07911,-36.35109
778124,8.38517,155.55523,-35.23872
778125,8.19554,152.13337,-34.21873
778126,7.92651,148.80463,-33.28727
778127,7.62658,145.56506,-32.39593
778128,7.35423,142.41644,-31.48626
778129,7.14259,139.36389,-30.52519
778130,6.99498,136.41296,-29.50945
778131,6.89908,133.56785,-28.45131
778132,6.8395,130.83121,-27.36631
778133,6.80361,61.71441,-6.40341
778134,6.78264,61.07086,-6.43521
778135,6.77113,60.4251,-6.45781
778136,6.76585,59.77792,-6.47162
778137,6.76522,59.13015,-6.47789
778138,6.76877,58.48238,-6.47762
778139,6.7772,57.83531,-6.471
778140,6.79295,57.18966,-6.45623
778141,6.82067,56.54679,-6.42871
778142,6.86703,55.90866,-6.38149
778143,6.9414,55.27815,-6.30502
778144,7.0626,54.66013,-6.17992
778145,7.25138,54.06175,-5.98412
778146,7.4997,53.48937,-5.72353
778147,7.76227,52.94531,-5.44065
778148,7.98908,52.4272,-5.18116
778149,8.1539,51.93091,-4.9627
778150,8.25302,51.45299,-4.77956
778151,8.29039,50.9899,-4.6308
778152,8.26683,50.53655,-4.5335
778153,8.16972,50.08465,-4.51886
778154,7.96303,49.62172,-4.6291
778155,7.61821,49.13314,-4.88612
778156,7.17001,48.60915,-5.23977
778157,6.70751,48.05105,-5.58104
778158,6.31014,47.47096,-5.80115
778159,6.01155,46.88976,-5.81174
778160,5.80725,46.33343,-5.56358
778161,5.67598,45.82326,-5.10161
778162,5.59518,45.36722,-4.5601
778163,5.54718,44.96024,-4.07014
778164,5.51982,44.59085,-3.6936
778165,5.50558,44.24767,-3.43199
778166,5.5,43.92159,-3.26066
778167,5.50108,43.6065,-3.15079
778168,5.50899,43.29875,-3.07769
778169,5.52618,42.99659,-3.02162
778170,5.55774,42.69997,-2.96624
778171,5.61217,42.4104,-2.89577
778172,5.70233,42.13117,-2.79226
778173,5.84475,41.86765,-2.6350100000000003
778174,6.05384,41.62703,-2.4062
778175,6.33219,41.41706,-2.10003
778176,6.66729,41.24436,-1.7267700000000001
