,speed,spacing,speed difference
972180,33.52848,55.28721,-3.97559
972181,33.52973,54.89075,-3.96453
972182,33.53258,54.49938,-3.91365
972183,33.53806,54.11598,-3.83402
972184,33.54803,53.74571,-3.70276
972185,33.56526,53.39722,-3.48491
972186,33.59377,53.08419,-3.13015
972187,33.63865,52.82681,-2.57415
972188,33.70768,52.65141,-1.75377
972189,33.80207,52.5836,-0.6778500000000001
972190,33.88717,52.63495,0.5129900000000001
972191,33.90171,52.79829,1.6336
972192,33.82044,53.05647,2.58179
972193,33.66808,53.39078,3.34324
972194,33.46788,53.78297,3.92191
972195,33.20453,54.21237,4.2937
972196,32.81391,54.65148,4.3912700000000005
972197,32.19931,55.06328,4.11791
972198,31.30722,55.40548,3.42228
972199,30.19659,55.6422,2.36696
972200,29.0042,55.75157,1.09373
972201,27.86913,55.72634,-0.2521
972202,26.9084,55.57179,-1.54567
972203,26.212040000000002,55.30309,-2.6872100000000003
972204,25.81565,54.94026,-3.62841
972205,25.63911,54.49702,-4.43222
972206,25.54633,53.97605,-5.20958
972207,25.52375,53.38262,-5.93445
972208,25.65669,52.73714,-6.45483
972209,25.96345,52.07375,-6.6336
972210,26.35358,51.42582,-6.47936
972211,26.71565,50.80896,-6.1685
972212,26.99383,50.22264,-5.86326
972213,27.18373,49.66113,-5.61496
972214,27.30243,49.11995,-5.41204
972215,27.36959,48.59895,-5.20997
972216,27.4002,48.10325,-4.95685
972217,27.40322,47.64042,-4.62818
972218,27.3856,47.2169,-4.2356
972219,27.36266,46.83701,-3.79856
972220,27.3561,46.5043,-3.32746
972221,27.37346,46.22044,-2.83855
972222,27.40322,45.98452,-2.3591800000000003
972223,27.43114,45.79314,-1.91355
972224,27.45043,45.6417,-1.5144700000000002
972225,27.4604,45.5251,-1.16621
972226,27.46493,45.43842,-0.8667600000000001
972227,27.46644,45.37694,-0.6147600000000001
972228,27.45765,45.33517,-0.41771
972229,27.42546,45.30633,-0.28842
972230,27.36099,45.28284,-0.23465000000000003
972231,27.25709,45.25673,-0.26148000000000005
972232,27.10358,45.21916,-0.37536
972233,26.89718,45.16188,-0.57313
972234,26.66053,45.07972,-0.8214300000000001
972235,26.44183,44.97421,-1.05515
972236,26.28701,44.85394,-1.20266
972237,26.21854,44.7333,-1.2064300000000001
972238,26.23724,44.63064,-1.02664
972239,26.33068,44.56535,-0.6527200000000001
972240,26.47536,44.55249,-0.12861
972241,26.6356,44.59691,0.4441
972242,26.76207,44.69121,0.9430400000000001
972243,26.79731,44.81818,1.26982
972244,26.69787,44.95598,1.37799
972245,26.46532,45.08475,1.2873700000000001
972246,26.14209,45.19115,1.06384
972247,25.7587,45.26706,0.7595900000000001
972248,25.30922,45.30581,0.38724000000000003
972249,24.79892,45.30266,-0.031630000000000005
972250,24.28819,45.26024,-0.42392
972251,23.87329,45.19082,-0.69423
972252,23.64134,45.1125,-0.78327
972253,23.64403,45.04406,-0.68461
972254,23.8896,45.00217,-0.41854
972255,24.33999,45.00027,-0.019260000000000003
972256,24.9086,45.04508,0.44807
972257,25.46499,45.13261,0.8754200000000001
972258,25.86371,45.24607,1.13448
972259,26.00374,45.35965,1.13596
972260,25.87858,45.44774,0.8808100000000001
972261,25.56161,45.49246,0.44701
972262,25.14134,45.48504,-0.07421000000000001
972263,24.6794,45.42307,-0.61965
972264,24.2212,45.30876,-1.14297
972265,23.81591,45.14931,-1.5945200000000002
972266,23.51365,44.95693,-1.92385
972267,23.35141,44.74754,-2.09383
972268,23.34485,44.53865,-2.08871
972269,23.48543,44.34698,-1.917
972270,23.7397,44.18577,-1.6121400000000001
972271,24.05295,44.06286,-1.22881
972272,24.37001,43.98065,-0.8222200000000001
972273,24.66847,43.93914,-0.41486
972274,24.95991,43.93964,0.00476
972275,25.25016,43.98386,0.44219
972276,25.52402,44.07205,0.8819300000000001
972277,25.77103,44.20334,1.31273
972278,26.00082,44.37766,1.7430400000000001
972279,26.23327,44.59669,2.1905200000000002
972280,26.48691,44.86369,2.66995
972281,26.77516,45.18251,3.18832
972282,27.10646,45.55689,3.7436
972283,27.48478,45.98914,4.32294
972284,27.91043,46.4793,4.90147
972285,28.37982,47.02343,5.44117
972286,28.88445,47.613,5.89547
972287,29.40886,48.2357,6.22726
972288,29.92749,48.87901,6.43307
972289,30.40115,49.5332,6.5418
972290,30.7751,50.19036,6.57182
972291,30.98576,50.83907,6.48687
972292,30.98875,51.46103,6.21956
972293,30.80545,52.03668,5.75653
972294,30.53678,52.55486,5.18183
972295,30.30066,53.01673,4.61874
972296,30.15417,53.43133,4.1461
972297,30.08852,53.80919,3.77848
972298,30.07595,54.15889,3.49727
972299,30.10049,54.48645,3.27526
972300,30.16043,54.79449,3.08034
972301,30.26568,55.08255,2.8808
972302,30.44341,55.34993,2.67363
972303,30.72169,55.5999,2.49974
972304,31.08527,55.84036,2.40489
972305,31.469,56.07999,2.39613
972306,31.80551,56.3249,2.44924
972307,32.06293,56.57901,2.54082
972308,32.24357,56.8455,2.66519
972309,32.36506,57.12868,2.83163
972310,32.44373,57.4336,3.04891
972311,32.48931,57.76382,3.30243
972312,32.50971,58.11713,3.53304
972313,32.51516,58.4814,3.64272
972314,32.51552,58.8354,3.54009
972315,32.51657,59.15516,3.19731
972316,32.51926,59.4233,2.68189
972317,32.52008,59.63661,2.13268
972318,32.50778,59.80811,1.71513
972319,32.45364,59.96017,1.52067
972320,32.29636,60.10519,1.45
972321,31.92421,60.23189,1.26696
972322,31.21978,60.30768,0.75807
972323,30.19387,60.29643,-0.11243000000000002
972324,29.01286,60.17769,-1.1876
972325,27.86965,59.95083,-2.26844
972326,26.91299,59.63107,-3.1977700000000002
972327,26.24734,59.24456,-3.86516
972328,25.9087,58.82156,-4.23001
972329,25.80578,58.38386,-4.377
972330,25.77897,57.93786,-4.45974
972331,25.75456,57.48235,-4.55502
972332,25.72854,57.01444,-4.67914
972333,25.69557,56.5294,-4.85036
972334,25.6478,56.02117,-5.08242
972335,25.57717,55.48334,-5.37821
972336,25.48307,54.91138,-5.71962
972337,25.36821,54.3045,-6.0688
972338,25.21949,53.66594,-6.3856
972339,25.00482,53.00224,-6.63708
972340,24.67651,52.32041,-6.81841
972341,24.15686,51.62001,-7.00374
972342,23.36903,50.88783,-7.32185
972343,22.32592,50.10492,-7.82913
972344,21.13009,49.25784,-8.4706
972345,19.8789,48.3414,-9.16451
972346,18.63041,47.35728,-9.84118
972347,17.42277,46.31388,-10.43428
972348,16.28412,45.22536,-10.88521
972349,15.23773,44.11067,-11.14682
972350,14.30453,42.99239,-11.18258
972351,13.5042,41.89593,-10.96463
972352,12.85568,40.84868,-10.47231
972353,12.37664,39.8794,-9.69298
972354,12.08251,39.01697,-8.62458
972355,11.98399,38.28875,-7.28205
972356,12.08209,37.71788,-5.70863
972357,12.3583,37.32097,-3.96923
972358,12.75548,37.10568,-2.15308
972359,13.13986,37.06194,-0.43724
972360,13.38169,37.1602,0.9827400000000001
972361,13.48704,37.36454,2.04317
972362,13.53048,37.64088,2.76342
972363,13.55886,37.95853,3.17674
972364,13.58967,38.29626,3.37724
972365,13.62116,38.64515,3.48897
972366,13.64803,39.00197,3.5681700000000003
972367,13.66808,39.36408,3.6209
972368,13.68156,39.7295,3.6542
972369,13.68983,40.09692,3.67425
972370,13.69439,40.46549,3.68573
972371,13.696390000000001,40.83468,3.69176
972372,13.69629,41.20407,3.69403
972373,13.6939,41.57339,3.69334
972374,13.68848,41.94239,3.68963
972375,13.67887,42.3106,3.68238
972376,13.66286,42.67763,3.67014
972377,13.63661,43.04265,3.65009
972378,13.59534,43.40453,3.61899
972379,13.53173,43.76162,3.57087
972380,13.443670000000001,44.11204,3.50437
972381,13.35994,44.45722,3.4518
972382,13.33196,44.80365,3.46408
972383,13.37667,45.1563,3.5268
972384,13.46198,45.50889,3.5257300000000003
972385,13.55095,45.84121,3.32296
972386,13.62917,46.12934,2.8815
972387,13.70043,46.35666,2.27343
972388,13.77831,46.51368,1.57004
972389,13.88222,46.59574,0.8207700000000001
972390,14.03593,46.60423,0.08475
972391,14.27274,46.54761,-0.5663400000000001
972392,14.63665,46.44275,-1.04849
972393,15.13688,46.31152,-1.31243
972394,15.72576,46.17477,-1.36745
972395,16.3565,46.05207,-1.22716
972396,17.00824,45.963,-0.89051
972397,17.66867,45.92585,-0.37152
972398,18.32953,45.95309,0.27241000000000004
972399,18.98461,46.04226,0.89202
972400,19.62871,46.17641,1.34131
972401,20.25719,46.33871,1.6229
972402,20.86552,46.51791,1.79203
972403,21.44951,46.7041,1.86191
972404,22.00515,46.88753,1.83441
972405,22.5289,47.05909,1.71548
972406,23.01834,47.21129,1.52228
972407,23.47303,47.33987,1.28569
972408,23.89675,47.44475,1.04859
972409,24.27835,47.52858,0.8383600000000001
972410,24.58199,47.59361,0.65007
