,speed,spacing,speed difference
57519,24.79967,102.48599,-4.61621
57520,24.58222,102.00286,-4.8314900000000005
57521,24.26453,101.48849,-5.14357
57522,23.82438,100.92592,-5.62575
57523,23.27907,100.29381,-6.32113
57524,22.68816,99.57215,-7.21666
57525,22.12884,98.74954,-8.22602
57526,21.65715,97.82786,-9.2169
57527,21.28268,96.82041,-10.07441
57528,20.97087,95.74535,-10.75065
57529,20.6666,94.6187,-11.26628
57530,20.32142,93.45158,-11.67156
57531,19.91595,92.25175,-11.99839
57532,19.4751,17.53911,6.2899
57533,19.0666,18.14412,6.05013
57534,18.76837,18.74488,6.00754
57535,18.61903,19.36329,6.18389
57536,18.59721,20.01463,6.51365
57537,18.64967,20.70328,6.88645
57538,18.73025,21.42428,7.20991
57539,18.80551,22.16719,7.42926
57540,18.83888,22.91775,7.50558
57541,18.79705,23.6581,7.40387
57542,18.67763,24.36873,7.10601
57543,18.51683,25.03078,6.62034
57544,18.36129,25.62838,5.97638
57545,18.23632,26.15072,5.22306
57546,18.14301,26.5941,4.43399
57547,18.07405,26.96414,3.70039
57548,18.02484,27.2747,3.10538
57549,17.99272,27.5439,2.6921600000000003
57550,17.97405,27.7894,2.45492
57551,17.9648,28.02582,2.3645
57552,17.96227,28.26555,2.39698
57553,17.96562,28.51906,2.53544
57554,17.97572,28.794,2.74934
57555,17.99574,29.09219,2.98196
57556,18.03242,29.40889,3.16687
57557,18.0977,29.73566,3.26755
57558,18.20686,30.06588,3.30194
57559,18.367820000000002,30.39813,3.32254
57560,18.56381,30.73465,3.36545
57561,18.7419,31.07589,3.41237
57562,18.81929,31.41513,3.39242
57563,18.70446,31.73632,3.21197
57564,18.31946,32.01493,2.78586
57565,17.63333,32.22245,2.07532
57566,16.71864,32.33708,1.14653
57567,15.71109,32.3502,0.131
57568,14.70138,32.26191,-0.8829100000000001
57569,13.75043,32.07838,-1.8355000000000001
57570,12.92795,31.81259,-2.6575800000000003
57571,12.29524,31.48382,-3.2877
57572,11.89606,31.11571,-3.68114
57573,11.7518,30.73425,-3.81467
57574,11.85886,30.36542,-3.68845
57575,12.18717,30.03268,-3.3272
57576,12.68009,29.75466,-2.7802800000000003
57577,13.25499,29.54233,-2.12313
57578,13.80574,29.39668,-1.45653
57579,14.2085,29.30663,-0.9006200000000001
57580,14.38291,29.25384,-0.52802
57581,14.33826,29.22303,-0.30797
57582,14.10794,29.2065,-0.16535000000000002
57583,13.71732,29.20394,-0.02553
