,speed,spacing,speed difference
296266,26.16877,104.80388,-7.78491
296267,26.06188,104.00909,-7.94747
296268,26.00492,103.20805,-8.01063
296269,25.942,102.39974,-8.08284
296270,25.83025,101.57891,-8.20873
296271,25.67959,100.74095,-8.3792
296272,25.53809,99.88642,-8.54538
296273,25.44328,99.01976,-8.66696
296274,25.39134,98.14531,-8.744
296275,25.34964,97.26474,-8.80607
296276,25.28776,96.37645,-8.88268
296277,25.1875,95.4772,-8.99265
296278,25.02933,94.56152,-9.15673
296279,24.79226,93.62185,-9.39688
296280,24.48291,92.65108,-9.70754
296281,24.15676,91.64771,-10.03405
296282,23.89308,90.61792,-10.29783
296283,23.74442,89.57323,-10.44682
296284,23.71608,88.52559,-10.47611
296285,23.79121,87.4853,-10.40302
296286,23.96627,86.46211,-10.23176
296287,24.25755,85.46742,-9.94704
296288,24.67631,84.51352,-9.53931
296289,25.1998,83.61014,-9.03353
296290,25.76293,82.76047,-8.49678
296291,26.28051,81.95922,-8.01227
296292,26.68517,81.19538,-7.63858
296293,26.951810000000002,80.45643,-7.3894
296294,27.0915,79.73144,-7.24987
296295,27.12444,79.01053,-7.20935
296296,27.05699,78.28248,-7.28035
296297,26.88032,77.53337,-7.49097
296298,26.5899,76.74682,-7.86588
296299,26.20807,75.90525,-8.41536
296300,25.78996,74.99308,-9.12159
296301,25.40558,74.00374,-9.89363
296302,25.11017,72.94705,-10.56657
296303,24.92743,71.84777,-10.99278
296304,24.85607,70.73806,-11.09747
296305,24.89111,69.65292,-10.85144
296306,25.0416,68.62907,-10.23845
296307,25.33215,67.70401,-9.25043
296308,25.78284,66.91267,-7.91339
296309,26.37795,66.27907,-6.33613
296310,27.04984,65.80272,-4.76348
296311,27.69472,65.45762,-3.45095
296312,28.21257,65.2108,-2.4683
296313,28.55525,65.03497,-1.7583000000000002
296314,28.75279,64.91129,-1.23652
296315,28.88258,64.83005,-0.8124
296316,29.00085,64.78609,-0.43970000000000004
296317,29.10348,64.77257,-0.1351
296318,29.14934,64.77858,0.06003000000000001
296319,29.11647,64.79259,0.14012000000000002
296320,29.03301,64.80886,0.1625
296321,28.95787,64.83097,0.22112
296322,28.94272,64.87093,0.39958000000000005
296323,29.01506,64.94511,0.7419
296324,29.18071,65.06939,1.24282
296325,29.42605,65.2542,1.84833
296326,29.71801,65.50141,2.47165
296327,30.00696,65.80351,3.02117
296328,30.23622,66.14603,3.4251
296329,30.36152,66.5107,3.64662
296330,30.37395,66.87973,3.69055
296331,30.30761,67.23947,3.59764
296332,30.21723,67.58166,3.42192
296333,30.14206,67.9024,3.20712
296334,30.0918,68.20102,2.98619
296335,30.05945,68.48005,2.79049
296336,30.03721,68.74449,2.644
296337,30.02093,68.99932,2.54849
296338,30.00925,69.24774,2.48428
296339,30.00164,69.49022,2.42457
296340,29.9978,69.72477,2.3456
296341,29.99934,69.94748,2.22703
296342,30.01217,70.15295,2.05482
296343,30.04642,70.33629,1.83359
296344,30.11496,70.49606,1.5976
296345,30.23048,70.63573,1.39688
296346,30.39754,70.76145,1.25699
296347,30.59994,70.87674,1.15292
296348,30.79833,70.97969,1.02956
296349,30.95423,71.06539,0.8570200000000001
296350,31.06755,71.13327,0.6786700000000001
296351,31.18911,71.19417,0.6087600000000001
296352,31.38704,71.27051,0.76365
296353,31.69478,71.38767,1.1715200000000001
296354,32.08753,71.56142,1.73746
296355,32.50512,71.792,2.30578
296356,32.89606,72.06887,2.7687
296357,33.24541,72.38124,3.12382
296358,33.56762,72.72533,3.44101
296359,33.87845,73.10437,3.79042
296360,34.17346,73.52375,4.1938
296361,34.43156,73.98603,4.6227
296362,34.63356,74.48875,5.02706
296363,34.77566,75.0253,5.36552
296364,34.86782,75.58717,5.61893
296365,34.92457,76.16598,5.7881800000000005
296366,34.958330000000004,76.75457,5.88569
296367,34.97782,77.34732,5.92759
296368,34.98862,77.94016,5.92819
296369,34.99433,78.52989,5.89764
296370,34.99685,79.11411,5.84199
296371,34.99672,79.69072,5.76591
296372,34.99337,80.25824,5.67539
296373,34.98481,80.81572,5.57493
296374,34.9668,81.36182,5.46099
296375,34.93228,81.89348,5.31633
296376,34.87057,82.4042,5.10738
296377,34.76896,82.88271,4.78517
296378,34.62218,83.31316,4.3042
296379,34.44803,83.67976,3.66611
296380,34.29163,83.97556,2.95803
296381,34.2022,84.20869,2.33133
296382,34.19262,84.40056,1.9184100000000002
296383,34.21647,84.57559,1.75066
296384,34.18737,84.74942,1.73839
296385,34.02913,84.92242,1.72972
296386,33.72142,85.08379,1.61381
296387,33.31244,85.22313,1.39331
296388,32.89439,85.34052,1.17372
296389,32.55978,85.44942,1.08911
296390,32.36431,85.57185,1.22464
296391,32.31109,85.7294,1.5753300000000001
296392,32.35404,85.93419,2.04781
296393,32.41549,86.18412,2.49922
296394,32.41795,86.46401,2.7991200000000003
296395,32.32139,86.75243,2.88432
296396,32.13891,87.02927,2.76824
296397,31.91536,87.27914,2.49856
296398,31.69121,87.48964,2.10489
296399,31.48927,87.64852,1.58894
296400,31.3312,87.74502,0.9651600000000001
296401,31.25036,87.77494,0.29921000000000003
296402,31.27677,87.74449,-0.30443000000000003
296403,31.4144,87.66946,-0.7505600000000001
296404,31.64318,87.57077,-0.98704
296405,31.94131,87.47008,-1.00662
296406,32.29416,87.38659,-0.83494
296407,32.67756,87.33436,-0.52224
296408,33.04446,87.32084,-0.13527
296409,33.3396,87.34653,0.25679
296410,33.52582,87.40565,0.5912400000000001
296411,33.5915,87.48639,0.80744
296412,33.5335,87.57064,0.8425900000000001
296413,33.33737,87.63488,0.64232
296414,32.97677,87.65283,0.17956000000000003
296415,32.43265,87.59885,-0.53966
296416,31.7147,87.45037,-1.48481
296417,30.86601,87.1898,-2.60571
296418,29.948430000000002,86.80725,-3.82546
296419,29.02526,86.30381,-5.03452
296420,28.15023,85.69245,-6.11365
296421,27.36178,84.99433,-6.98094
296422,26.68422,84.23235,-7.61998
296423,26.1335,83.42609,-8.0627
296424,25.71788,82.59101,-8.35085
296425,25.4312,81.73971,-8.51306
296426,25.2503,80.88337,-8.56319
296427,25.14331,80.03259,-8.508
296428,25.08189,79.19688,-8.35656
296429,25.04695,78.3838,-8.13094
296430,25.02717,77.59675,-7.8706700000000005
296431,25.01601,76.83455,-7.62208
296432,25.00968,76.09256,-7.41955
296433,25.00594,75.36516,-7.27424
296434,25.00345,74.64741,-7.17759
296435,25.00131,73.93602,-7.11385
296436,24.99882,73.22894,-7.07083
296437,24.99521,72.52461,-7.04321
296438,24.98957,71.82162,-7.02982
296439,24.98061,71.11874,-7.02897
296440,24.96745,70.41526,-7.03465
296441,24.95131,69.71175,-7.03491
296442,24.93721,69.0106,-7.01164
296443,24.93166,68.31641,-6.94229
296444,24.93766,67.63619,-6.80197
296445,24.95197,66.97985,-6.56309
296446,24.96801,66.36047,-6.194
296447,24.98097,65.79387,-5.66621
296448,24.9897,65.2963,-4.97566
296449,24.99515,64.88012,-4.16197
296450,24.99846,64.5497,-3.30407
296451,25.00053,64.3,-2.49694
296452,25.00194,64.11755,-1.82441
296453,25.00318,63.98435,-1.33202
296454,25.00473,63.88285,-1.01538
296455,25.00719,63.79901,-0.8379900000000001
296456,25.01175,63.72294,-0.7608900000000001
296457,25.02031,63.64721,-0.7570500000000001
296458,25.03593,63.56657,-0.80656
296459,25.06385,63.47798,-0.8855900000000001
296460,25.11329,63.38206,-0.9597800000000001
296461,25.1999,63.28354,-0.9850700000000001
296462,25.34567,63.19197,-0.91588
296463,25.57047,63.12018,-0.7175600000000001
296464,25.87441,63.08222,-0.37986000000000003
296465,26.22454,63.09003,0.07831
296466,26.56408,63.15213,0.6211300000000001
296467,26.840980000000002,63.27352,1.21385
296468,27.03183,63.45604,1.82517
296469,27.1418,63.69735,2.41316
296470,27.18694,63.98927,2.91919
296471,27.17759,64.31808,3.28815
296472,27.11201,64.66785,3.4976700000000003
296473,26.97887,65.02471,3.5685700000000002
296474,26.76723,65.37995,3.55273
296475,26.48012,65.73137,3.51378
296476,26.1438,66.08239,3.5102700000000002
296477,25.80272,66.44019,3.57792
296478,25.50259,66.81178,3.71601
296479,25.27815,67.20145,3.89682
296480,25.15499,67.61129,4.09807
296481,25.15555,68.04406,4.32806
296482,25.29761,68.50608,4.62012
296483,25.58727,69.00692,5.00843
296484,26.01404,69.55781,5.50879
296485,26.55164,70.16923,6.1143
296486,27.16047,70.84895,6.79712
296487,27.79052,71.60004,7.51076
296488,28.38721,72.41965,8.1963
296489,28.90102,73.29911,8.79469
296490,29.29971,74.22513,9.26014
296491,29.57707,75.18189,9.56752
296492,29.75099,76.15312,9.71211
296493,29.85036,77.1232,9.70079
296494,29.90082,78.07711,9.53927
296495,29.91867,78.9998,9.227
296496,29.91434,79.87681,8.77021
296497,29.90079,80.69764,8.20807
296498,29.89905,81.46004,7.62425
296499,29.93579,82.17235,7.1228
296500,30.03557,82.85082,6.78498
296501,30.21394,83.51519,6.6437
296502,30.47421,84.18399,6.68802
296503,30.801940000000002,84.87182,6.8779900000000005
296504,31.15909,85.58711,7.15292
296505,31.49121,86.33136,7.44265
296506,31.75614,87.10092,7.69528
296507,31.95545,87.89176,7.90853
296508,32.1394,88.70529,8.13523
296509,32.37589,89.55033,8.45066
296510,32.70745,90.44072,8.90377
296511,33.1271,91.38914,9.48428
296512,33.58494,92.40188,10.12743
296513,34.01503,93.47655,10.74643
296514,34.36539,94.60331,11.26795
296515,34.61575,95.76831,11.64987
296516,34.77556,96.95614,11.87832
296517,34.869,98.15154,11.95394
296518,34.91965,99.33917,11.87647
296519,34.94331,100.50256,11.63386
296520,34.94833,101.62392,11.21339
296521,34.93931,102.68842,10.64499
296522,34.92175,103.68915,10.00735
296523,34.90597,104.62713,9.37989
296524,34.90496,105.50972,8.82579
296525,34.92704,106.34938,8.39679
296526,34.97211,107.16228,8.12897
296527,35.03724,107.96668,8.04403
296528,35.12684,108.7816,8.14925
296529,35.25899,109.62389,8.42277
296530,35.46667,110.50118,8.7732
296531,35.79351,111.41152,9.10306
296532,36.27569,112.35371,9.42211
296533,36.90968,113.33163,9.77907
296534,37.64167,114.34981,10.1817
296535,38.4002,115.41214,10.62353
