,speed,spacing,speed difference
282062,41.32858,51.22494,-2.3707000000000003
282063,41.23744,50.98871,-2.3624
282064,41.10958,50.75079,-2.379
282065,40.90066,50.50587,-2.44924
282066,40.59413,50.24859,-2.57283
282067,40.21329,49.97713,-2.71443
282068,39.8147,49.69485,-2.823
282069,39.46086,49.40846,-2.86401
282070,39.18973,49.12451,-2.83941
282071,39.00295,48.8461,-2.78393
282072,38.87684,48.57156,-2.7457000000000003
282073,38.77802,48.29462,-2.76962
282074,38.6709,48.00545,-2.89134
282075,38.51824,47.69134,-3.14108
282076,38.28783,47.33707,-3.54268
282077,37.97412,46.92792,-4.0915
282078,37.61887,46.45551,-4.7241800000000005
282079,37.29711,45.92297,-5.3252
282080,37.06814,45.34448,-5.78491
282081,36.93632,44.73881,-6.05702
282082,36.85712,44.12284,-6.15952
282083,36.77277,43.5102,-6.12667
282084,36.63396,42.91339,-5.9679400000000005
282085,36.3961,42.34613,-5.67244
282086,36.01883,41.82169,-5.24479
282087,35.48593,41.34872,-4.72949
282088,34.8274,40.929,-4.19704
282089,34.1168,40.55731,-3.7170300000000003
282090,33.4439,40.22273,-3.3457
282091,32.87953,39.91112,-3.11581
282092,32.45217,39.60987,-3.01302
282093,32.1561,39.31329,-2.96569
282094,31.9833,39.02592,-2.8738900000000003
282095,31.94022,38.76037,-2.65506
282096,32.03645,38.53324,-2.27162
282097,32.26831,38.35955,-1.7366800000000002
282098,32.61486,38.24934,-1.1021
282099,33.03803,38.20548,-0.43874
282100,33.47877,38.22313,0.17634000000000002
282101,33.8605,38.28983,0.6671900000000001
282102,34.10912,38.38688,0.9706
282103,34.17546,38.49157,1.04662
282104,34.04616,38.57983,0.8825100000000001
282105,33.74885,38.62976,0.49937000000000004
282106,33.3523,38.62621,-0.0352
282107,32.9459,38.56535,-0.6088300000000001
282108,32.59918,38.45522,-1.10118
282109,32.33976,38.31194,-1.4330100000000001
282110,32.17228,38.15361,-1.5832700000000002
282111,32.10194,37.99633,-1.57286
282112,32.12569,37.85193,-1.44386
282113,32.21089,37.72727,-1.24659
282114,32.30128,37.62464,-1.02625
282115,32.34702,37.54377,-0.8084300000000001
282116,32.32044,37.48353,-0.6026600000000001
282117,32.20512,37.44104,-0.42474000000000006
282118,31.9874,37.41044,-0.30614
282119,31.66483,37.38271,-0.27713000000000004
282120,31.25768,37.34768,-0.35065
282121,30.80745,37.29495,-0.5272600000000001
282122,30.36644,37.21515,-0.79793
282123,29.99885,37.10357,-1.11559
282124,29.78589,36.96644,-1.37153
282125,29.7939,36.82192,-1.4451800000000001
282126,30.01726,36.69193,-1.2999
282127,30.36575,36.59049,-1.01424
282128,30.71821,36.51916,-0.71342
282129,30.99032,36.47109,-0.48065
282130,31.15879,36.43832,-0.32796000000000003
282131,31.23586,36.41555,-0.22717
282132,31.2357,36.40096,-0.14645000000000002
282133,31.16447,36.39517,-0.05748
282134,31.02789,36.4022,0.07008
282135,30.84134,36.42773,0.25518
282136,30.63291,36.47542,0.47713000000000005
282137,30.43537,36.54272,0.6727700000000001
282138,30.27297,36.62011,0.7739900000000001
282139,30.15312,36.69535,0.7525900000000001
282140,30.06818,36.75837,0.63029
282141,30.00276,36.80358,0.45168
282142,29.9435,36.8295,0.25941000000000003
282143,29.89072,36.83869,0.09203
282144,29.86801,36.83767,-0.01047
282145,29.9167,36.83674,-0.00889
282146,30.07093,36.84895,0.12201000000000001
