,speed,spacing,speed difference
876848,18.76713,58.223,3.7755
876849,18.76673,58.5878,3.64793
876850,18.76644,58.94216,3.5438
876851,18.7665,59.27982,3.37657
876852,18.76683,59.58924,3.09413
876853,18.76716,59.85223,2.62986
876854,18.76775,60.04862,1.9641100000000002
876855,18.76903,60.16434,1.15705
876856,18.77133,60.19262,0.28291000000000005
876857,18.7749,60.1313,-0.6133200000000001
876858,18.78087,59.98147,-1.4983300000000002
876859,18.79131,59.74793,-2.33517
876860,18.80896,59.44039,-3.07578
876861,18.8373,59.07444,-3.65942
876862,18.8813,58.67267,-4.01745
876863,18.94889,58.26372,-4.08966
876864,19.04144,57.87632,-3.87424
876865,19.12428,57.52218,-3.54088
876866,19.13616,57.18855,-3.33648
876867,19.05236,56.85607,-3.32494
876868,18.89921,56.51293,-3.43143
876869,18.70476,56.15272,-3.60187
876870,18.46086,55.76956,-3.8315
876871,18.1126,55.35256,-4.17024
876872,17.60033,54.88497,-4.67608
876873,16.94836,54.35256,-5.32398
876874,16.27543,53.75312,-5.9944500000000005
876875,15.70049,53.09632,-6.56785
876876,15.27415,52.39698,-6.99311
876877,14.9895,51.66933,-7.27684
876878,14.817450000000001,50.92455,-7.44794
876879,14.728580000000001,50.17099,-7.53533
876880,14.70217,49.41509,-7.55899
876881,14.73107,48.66257,-7.52516
876882,14.81575,47.91939,-7.43205
876883,14.94432,47.19049,-7.2889800000000005
876884,15.08625,46.47832,-7.12185
876885,15.20974,45.78281,-6.95479
876886,15.29718,45.10342,-6.79393
876887,15.34409,44.44071,-6.6272
876888,15.34993,43.79731,-6.43393
876889,15.31263,43.17729,-6.1999
876890,15.22313,42.58297,-5.94334
876891,15.05512,42.01004,-5.72933
876892,14.78117,41.44731,-5.62743
876893,14.41831,40.88297,-5.6434
876894,14.03314,40.31129,-5.71657
876895,13.69114,39.73327,-5.78048
876896,13.41391,39.15213,-5.81116
876897,13.18032,38.56939,-5.8273600000000005
876898,12.97566,37.9852,-5.84206
876899,12.84396,37.4042,-5.80991
876900,12.87024,36.83974,-5.64489
876901,13.11122,36.31083,-5.28914
876902,13.54872,35.83484,-4.75958
876903,14.09521,35.42067,-4.1416
876904,14.63901,35.06634,-3.54347
876905,15.0979,34.76217,-3.04177
876906,15.44331,34.49662,-2.65571
876907,15.68826,34.26086,-2.35754
876908,15.86427,34.05148,-2.0937
876909,16.00502,33.87139,-1.80072
876910,16.14183,33.72989,-1.4152900000000002
876911,16.31083,33.64134,-0.8855600000000001
876912,16.544,33.62077,-0.20557000000000003
876913,16.83606,33.67592,0.5515100000000001
876914,17.13776,33.80233,1.26437
876915,17.39462,33.98648,1.84124
876916,17.57884,34.21214,2.2566
876917,17.69186,34.46582,2.5369099999999998
876918,17.75942,34.74023,2.74384
876919,17.81795,35.03534,2.95132
876920,17.89104,35.35414,3.18796
876921,17.98182,35.69478,3.40649
876922,18.0835,36.04889,3.5410500000000003
876923,18.18648,36.4064,3.57526
