,speed,spacing,speed difference
224408,27.01017,62.69964,-6.31345
224409,27.03097,62.06877,-6.30886
224410,27.04446,61.4398,-6.2894
224411,26.05135,119.12097,-5.09927
224412,25.50971,118.51129,-6.09702
224413,24.87146,117.8647,-6.46561
224414,24.25561,117.17996,-6.84767
224415,23.8146,116.46759,-7.12372
224416,23.67569,115.74869,-7.18878
224417,23.872700000000002,115.04669,-7.02005
224418,24.321,114.37517,-6.71512
224419,24.87106,113.73094,-6.44246
224420,25.38891,113.09656,-6.34367
224421,25.80053,112.45,-6.46535
224422,26.08452,111.77395,-6.76089
224423,26.23481,111.0589,-7.15066
224424,26.23366,110.30029,-7.58567
224425,26.05843,109.49377,-8.06536
224426,25.70696,108.63295,-8.608460000000001
224427,25.21614,107.71172,-9.21217
224428,24.66129,106.72852,-9.83182
224429,24.1316,105.68865,-10.39855
224430,23.69475,104.60302,-10.85666
224431,23.37664,103.48429,-11.18734
224432,23.169,102.344,-11.40288
224433,23.04908,101.19118,-11.52799
224434,22.99239,100.03242,-11.58747
224435,22.97674,98.87225,-11.60171
224436,22.98468,97.71431,-11.57972
224437,23.00479,96.56365,-11.50627
224438,23.02572,95.43006,-11.33612
224439,23.02566,94.32898,-11.01082
224440,22.96798,93.27936,-10.49583
224441,22.81221,92.29791,-9.81483
224442,22.53734,91.39302,-9.04911
224443,22.16257,90.56277,-8.30213
224444,21.74649,89.79551,-7.67247
224445,21.3604,89.07005,-7.25492
224446,21.0543,88.35696,-7.13054
224447,20.84127,87.62504,-7.31956
224448,20.7061,86.85016,-7.74876
224449,20.62405,86.02195,-8.28202
224450,20.57366,85.14377,-8.78172
224451,20.53835,84.22815,-9.15614
224452,20.49944,83.29023,-9.3795
224453,20.43163,82.34255,-9.47641
224454,20.31417,81.39429,-9.48298
224455,20.15105,80.45243,-9.41844
224456,19.97549,79.52418,-9.28229
224457,19.82894,78.6169,-9.07303
224458,19.73645,77.73619,-8.80719
224459,19.70263,76.88429,-8.5187
224460,19.72569,76.0604,-8.23894
224461,19.80656,75.26247,-7.9794
224462,19.94337,74.48898,-7.73488
224463,20.12103,73.73859,-7.5040700000000005
224464,20.30751,73.00791,-7.3067
224465,20.46158,72.28973,-7.18179
224466,20.5459,71.57264,-7.1709
