,speed,spacing,speed difference
121796,8.48064,206.6667,-34.14197
121797,8.23806,203.15398,-35.1269
121798,7.84196,199.59726,-35.56733
121799,7.30696,196.0022,-35.95062
121800,6.69751,192.37772,-36.24472
121801,6.11171,188.73143,-36.46313
121802,5.64101,185.06989,-36.61513
121803,5.32887,181.39767,-36.72238
121804,5.15843,177.71936,-36.78301
121805,5.07864,174.0422,-36.77143
121806,5.04252,170.3754,-36.66821
121807,5.0247,166.72875,-36.46648
121808,5.01598,163.11389,-36.14875
121809,5.01362,159.54531,-35.68559
121810,5.0167,156.03773,-35.07569
121811,5.02579,152.60044,-34.37306
121812,5.0435,149.2338,-33.66657
121813,5.07553,145.93068,-33.03097
121814,5.13176,142.68219,-32.48494
121815,5.22848,139.48409,-31.98107
121816,5.38809,136.34023,-31.43862
121817,5.62802,133.26054,-30.79685
121818,5.93491,130.25493,-30.05594
121819,6.24541,127.32645,-29.28477
121820,6.46457,124.46749,-28.58943
121821,6.52497,121.66263000000001,-28.04905
121822,6.4398,118.89639,-27.66217
121823,6.29255,116.16057,-27.35817
121824,6.1665,113.45371,-27.06861
121825,6.08245,110.77487,-26.78855
121826,6.00427,108.11838,-26.56489
121827,5.89836,105.47563,-26.42736
121828,5.78091,102.84196,-26.33655
121829,5.70965,100.22245,-26.19531
121830,5.73681,97.63222,-25.9022
121831,5.87047,95.09216,-25.40059
121832,6.0769400000000005,92.62231,-24.69836
121833,6.32018,90.23704,-23.85279
121834,6.5988500000000005,87.94354,-22.93524
121835,6.94052,85.74285,-22.00663
121836,7.35486,83.63107,-21.11788
121837,7.7935,81.59948,-20.31631
121838,8.16116,79.6358,-19.63674
121839,8.37218,77.72822,-19.07539
121840,8.40443,75.87146,-18.56772
121841,8.30581,74.07041,-18.0106
121842,8.15505,72.33773,-17.32674
121843,8.0165,70.68674,-16.50991
121844,7.9208,69.12507,-15.61706
121845,7.87267,67.65171,-14.73333
121846,7.86814,66.25821,-13.93511
121847,7.9075500000000005,64.93235,-13.25866
121848,8.00072,63.66342,-12.68911
121849,8.16283,62.44574,-12.17664
121850,8.40194,61.27947,-11.66273
121851,8.70476,60.16943,-11.10026
121852,9.03314,59.12323,-10.46197
121853,9.33822,58.14938,-9.73878
121854,9.58314,57.25538,-8.94006
121855,9.75689,56.44541,-8.09954
121856,9.87083,55.71791,-7.27507
121857,9.9459,55.0646,-6.53314
121858,10.00223,54.47228,-5.9232
121859,10.05604,53.92697,-5.45318
121860,10.1206,53.41834,-5.08599
121861,10.20755,52.94216,-4.7620000000000005
121862,10.32713,52.49925,-4.4291
121863,10.4854,52.09285,-4.06365
121864,10.67841,51.72523,-3.67628
121865,10.88789,51.39449,-3.30739
121866,11.08629,51.09318,-3.01312
121867,11.25049,50.80928,-2.83895
121868,11.37379,50.53048,-2.78822
121869,11.46647,50.24968,-2.8081
121870,11.54856,49.969030000000004,-2.80646
121871,11.64252,49.7001,-2.68898
121872,11.76791,49.46103,-2.39101
121873,11.93504,49.27175,-1.8926500000000002
121874,12.13812,49.14957,-1.22169
121875,12.35427,49.10492,-0.44678
121876,12.55253,49.13901,0.34098
121877,12.70833,49.2442,1.0518
121878,12.81247,49.40568,1.6151300000000002
121879,12.8686,49.60437,1.9866100000000002
121880,12.88465,49.8192,2.1484
121881,12.866340000000001,50.03009,2.10879
121882,12.822610000000001,50.22133,1.9125
121883,12.78087,50.38707,1.65751
121884,12.79567,50.53628,1.4919600000000002
121885,12.92917,50.69256,1.5627300000000002
121886,13.20814,50.88593,1.93376
121887,13.59518,51.13999,2.54078
121888,14.00568,51.4628,3.22809
121889,14.35824,51.84685,3.84046
121890,14.61394,52.27641,4.29517
121891,14.77799,52.73537,4.5897
121892,14.87658,53.21185,4.7647
121893,14.93579,53.6984,4.86561
121894,14.97388,54.19088,4.92513
121895,15.00295,54.68718,4.9627300000000005
121896,15.03248,55.18606,4.98911
121897,15.07218,55.68714,5.01066
121898,15.13474,56.19049,5.03333
121899,15.2393,56.69702,5.06515
121900,15.41303,57.20879,5.11818
