,speed,spacing,speed difference
402077,58.17799,89.05929,13.28314
402078,58.18813,90.35968,13.0042
402079,57.97428,91.63287,12.73186
402080,57.53091,92.85076,12.17897
402081,56.86562,93.98213,11.31381
402082,56.00558,94.9937,10.11578
402083,55.0086,95.85411,8.60384
402084,53.98373,96.54305,6.88931
402085,53.1295,97.06523,5.22169
402086,52.58685,97.44587,3.80673
402087,52.275,97.70748,2.6163
402088,52.0794,97.86578,1.58291
402089,51.98324,97.94003,0.7425900000000001
402090,51.97198,97.95414,0.14084000000000002
402091,51.98422,97.93147,-0.22674000000000002
402092,51.94187,97.89016,-0.41332
402093,51.80666,97.83737,-0.52766
402094,51.60171,97.7709,-0.6646000000000001
402095,51.38986,97.69242,-0.7851100000000001
402096,51.23553,97.6149,-0.7747400000000001
402097,51.17093,97.56004,-0.54879
402098,51.18317,97.55269,-0.07369
402099,51.23081,97.61539,0.6271300000000001
402100,51.27467,97.76326,1.4787400000000002
402101,51.28648,97.99961,2.3634500000000003
402102,51.22435,98.31188,3.12304
402103,51.01598,98.66999,3.58074
402104,50.58888,99.03193,3.61949
402105,49.92451,99.3581,3.26165
402106,49.07953,99.6229,2.6482
402107,48.15925,99.81697,1.9404500000000002
402108,47.2791,99.94291,1.2595800000000001
402109,46.53183,100.01152,0.68622
402110,45.95361,100.03681,0.25276000000000004
402111,45.50765,100.02855,-0.08257
402112,45.11772,99.98694,-0.41617000000000004
402113,44.73763,99.90535,-0.8157200000000001
402114,44.38773,99.78009,-1.25286
402115,44.11877,99.61729,-1.62775
402116,43.93484,99.4299,-1.87389
402117,43.75161,99.2252,-2.04721
402118,43.44524,98.99534,-2.29866
402119,42.94987,98.72073,-2.7461
402120,42.30059,98.38344,-3.373
402121,41.59426,97.97963,-4.03786
402122,40.92425,97.52244,-4.57195
402123,40.32973,97.03249,-4.89954
402124,39.7773,96.52303,-5.09478
402125,39.1896,95.99068,-5.323
402126,38.50141,95.41887,-5.71844
402127,37.69793,94.78773,-6.31116
402128,36.81267,94.08294,-7.04819
402129,35.90167,93.29765,-7.85269
402130,35.0212,92.43176,-8.65895
402131,34.21854,91.48954,-9.42228
402132,33.53228,90.47785,-10.11654
402133,32.9917,89.40636,-10.71509
402134,32.60089,88.28908,-11.17323
402135,32.31496,87.14413,-11.44935
402136,32.04347,85.98915,-11.54974
402137,31.698,84.83556,-11.53579
402138,31.24777,83.6878,-11.47772
402139,30.7252,82.54607,-11.41712
402140,30.17654,81.40781,-11.38258
402141,29.61253,80.26565,-11.42172
402142,29.00843,79.1065,-11.59147
402143,28.34255,77.91523,-11.91254
402144,27.62763,76.6813,-12.33953
402145,26.91079,75.40404,-12.77254
402146,26.25364,74.09452,-13.09492
402147,25.71191,72.77326,-13.21266
402148,25.32113,71.46506,-13.08215
402149,25.09183,70.19341,-12.71647
402150,25.01818,68.9767,-12.16706
402151,25.09583,67.82756,-11.49131
402152,25.3295,66.7544,-10.73175
402153,25.71257,65.76215,-9.9228
402154,26.19314,64.85073,-9.11405
402155,26.66591,64.01296,-8.37763
402156,27.00587,63.23425,-7.78718
402157,27.12644,62.49606,-7.38153
402158,27.02359,61.78215,-7.13921
402159,26.76109,61.08265,-6.99518
402160,26.40341,60.39344,-6.89229
402161,25.95735,59.71093,-6.82516
402162,25.37001,59.02612,-6.84807
402163,24.57969,58.32182,-7.04272
402164,23.57536,57.57579,-7.4605
402165,22.42438,56.76907,-8.06729
402166,21.25433,55.896,-8.73045
402167,20.19318,54.96792,-9.28116
402168,19.31959,54.00771,-9.6018
402169,18.66598,53.04167,-9.66063
402170,18.24042,52.09269,-9.48934
402171,18.03793,51.17903,-9.13687
402172,18.04593,50.31559,-8.63442
402173,18.24731,49.51585,-7.99734
402174,18.62146,48.79104,-7.24796
402175,19.14469,48.14872,-6.42329
402176,19.7897,47.59265,-5.56076
402177,20.52405,47.12408,-4.68553
402178,21.30676,46.74235,-3.81719
402179,22.08199,46.44341,-2.9895300000000002
402180,22.76604,46.2163,-2.2712
402181,23.30013,46.04511,-1.71175
402182,23.70797,45.91706,-1.28052
402183,24.03389,45.82447,-0.9258900000000001
402184,24.30151,45.76299,-0.6148300000000001
402185,24.54029,45.73258,-0.3042
402186,24.79534,45.7398,0.07227
402187,25.12648,45.80023,0.60463
402188,25.59469,45.93868,1.38419
402189,26.22845,46.1835,2.4483
402190,26.99971,46.55738,3.73898
402191,27.8479,47.07103,5.13622
402192,28.71506,47.72362,6.52605
402193,29.55279,48.50682,7.83212
402194,30.31732,49.40709,9.00223
402195,30.96808,50.40519,9.981300000000001
402196,31.46864,51.47539,10.70194
402197,31.79042,52.58527,11.09882
402198,31.92106,53.69816,11.12903
402199,31.8812,54.77769,10.79524
402200,31.75791,55.79675,10.19072
402201,31.65433,56.74321,9.46417
402202,31.59282,57.61536,8.72146
402203,31.55207,58.41919,8.03855
402204,31.524540000000002,59.16775,7.4856
402205,31.50919,59.87713,7.09397
402206,31.50459,60.56198,6.84819
402207,31.50541,61.23258,6.7058
402208,31.50538,61.89501,6.62474
402209,31.50745,62.55338,6.58347
402210,31.53622,63.21244,6.59065
402211,31.63878,63.88062,6.68159
402212,31.86339,64.57012,6.89502
402213,32.22553,65.29407,7.2398
402214,32.68727,66.06152,7.67451
402215,33.17185,66.87342,8.1187
402216,33.60633,67.72254,8.49117
402217,33.9584,68.59682,8.74308
402218,34.24085,69.48278,8.85945
402219,34.4857,70.36608,8.83304
402220,34.71427,71.23071,8.64613
402221,34.92549,72.05919,8.28497
402222,35.10397,72.83625,7.7707
402223,35.23435,73.55233,7.16063
402224,35.31047,74.20512,6.52792
402225,35.33363,74.80023,5.95118
402226,35.3045,75.34928,5.49052
402227,35.21713,75.86369,5.1439
402228,35.06237,76.34892,4.85256
402229,34.83996,76.80581,4.56873
402230,34.5691,77.23471,4.2889800000000005
402231,34.28684,77.63839,4.03697
402232,34.0332,78.02234,3.83956
402233,33.83392,78.39318,3.70826
402234,33.69344,78.75666,3.63468
402235,33.59994,79.11634,3.5971200000000003
402236,33.53501,79.47326,3.56887
