,speed,spacing,speed difference
281061,28.352,63.35427,6.81968
281062,28.19708,64.01362,6.59337
281063,28.01408,64.64794,6.34321
281064,27.91926,65.26126,6.1331
281065,27.99275,65.86241,6.01152
281066,28.22753,66.45728,5.94892
281067,28.5563,67.04574,5.88445
281068,28.91385,67.62556,5.7982
281069,29.25532,68.19698,5.71424
281070,29.523,68.76037,5.63366
281071,29.63501,69.31021,5.49836
281072,29.5395,69.83478,5.24603
281073,29.27812,70.32406,4.89246
281074,28.98048,70.77838,4.54334
281075,28.79121,71.21116,4.32782
281076,28.7853,71.64245,4.31292
281077,28.92848,72.08865,4.46178
281078,29.10902,72.55508,4.6647300000000005
281079,29.20683,73.03596,4.80857
281080,29.1394,73.51828,4.82326
281081,28.8687,73.98717,4.68888
281082,28.39761,74.42947,4.42294
281083,27.77267,74.83507,4.0561
281084,27.07786,75.19489,3.59833
281085,26.41244,75.49748,3.02566
281086,25.87018,75.72976,2.32294
281087,25.53078,75.88517,1.5537800000000002
281088,25.45279,75.97156,0.8640800000000001
281089,25.64698,76.01047,0.38911
281090,26.04321,76.02706,0.16627
281091,26.50154,76.04072,0.13622
281092,26.87641,76.0605,0.1981
281093,27.08189,76.08455,0.24032
281094,27.10787,76.10224,0.1769
281095,26.9772,76.10053,-0.017060000000000002
281096,26.68616,76.06471,-0.35849000000000003
281097,26.19583,75.97566,-0.89029
281098,25.48205,75.81273,-1.62934
281099,24.57651,75.55974,-2.52972
281100,23.55879,75.20951,-3.50227
281101,22.52664,74.76401,-4.45545
281102,21.57356,74.23195,-5.32044
281103,20.76837,73.62572,-6.06214
281104,20.13563,72.95768,-6.68032
281105,19.66184,72.23934,-7.18383
281106,19.33383,71.48438,-7.54924
281107,19.16329,70.7121,-7.72273
281108,19.15919,69.94331,-7.68799
281109,19.27628,69.19042,-7.52887
281110,19.40325,68.45043,-7.40006
281111,19.41024,67.70824,-7.42211
281112,19.21467,66.94747,-7.60748
281113,18.8167,66.15853,-7.88924
281114,18.28517,65.3374,-8.21116
281115,17.71227,64.47973,-8.57681
281116,17.16719,63.57812,-9.01641
281117,16.67703,62.62671,-9.514240000000001
281118,16.24249,61.63028,-9.96417
281119,15.86611,60.61119,-10.19085
281120,15.56125,59.60751,-10.03642
281121,15.33839,58.66139,-9.46164
281122,15.19045,57.80305,-8.58307
281123,15.09583,57.04472,-7.58327
281124,15.03117,56.38564,-6.59104
281125,14.97779,55.81807,-5.67546
281126,14.92083,55.32973,-4.8835
281127,14.85082,54.90502,-4.24715
281128,14.76932,54.52684,-3.78163
281129,14.68862,54.17809,-3.4876300000000002
281130,14.62241,53.842060000000004,-3.36007
281131,14.57635,53.50249,-3.39573
281132,14.54738,53.14364,-3.58871
281133,14.52979,52.7522,-3.9144
281134,14.51932,52.32172,-4.30493
281135,14.51303,51.86073,-4.60994
281136,14.50876,51.38964,-4.71089
281137,14.50538,50.92267,-4.66969
281138,14.50272,50.46302,-4.5961300000000005
281139,14.50121,50.01057,-4.52484
281140,14.50141,49.56516,-4.45394
281141,14.50364,49.12763,-4.3754
281142,14.50863,48.69901,-4.28629
281143,14.51775,48.28008,-4.18914
281144,14.53294,47.8713,-4.08773
281145,14.55548,47.47303,-3.98255
281146,14.58337,47.08615,-3.86899
281147,14.60794,46.71221,-3.7392700000000003
281148,14.61257,46.35381,-3.58415
281149,14.58025,46.01463,-3.3919
281150,14.51522,45.69974,-3.14866
281151,14.4606,45.41476,-2.84983
281152,14.48166,45.16243,-2.52339
281153,14.62215,44.93907,-2.23369
281154,14.88038,44.73524,-2.03809
281155,15.22825,44.54255,-1.92703
281156,15.64245,44.36086,-1.81703
