,speed,spacing,speed difference
488948,42.1915,85.51972,7.66506
488949,42.35866,86.33789,8.18182
488950,42.31618,87.16834,8.30424
488951,41.93917,87.97362,8.05275
488952,41.19436,88.71066,7.37038
488953,40.16224,89.34301,6.32333
488954,38.99406,89.84764,5.04672
488955,37.83648,90.21312,3.65452
488956,36.81778,90.43563,2.2249
488957,36.04944,90.52097,0.8537
488958,35.58619,90.48546,-0.35528000000000004
488959,35.34442,90.34298,-1.4246400000000001
488960,35.1439,90.0941,-2.48924
488961,34.87474,89.73255,-3.61519
488962,34.51365,89.25456,-4.77966
488963,34.07264,88.66247,-5.92132
488964,33.59567,87.96782,-6.94603
488965,33.14095,87.19275,-7.75091
488966,32.75715,86.36647,-8.26277
488967,32.46326,85.51775,-8.48743
488968,32.24852,84.66089,-8.56828
488969,32.08655,83.79068,-8.70233
488970,31.94721,82.8936,-8.97067
488971,31.80407,81.95948,-9.34127
488972,31.63885,80.98852,-9.70967
488973,31.44442,79.99581,-9.92727
488974,31.22815,79.00611,-9.89682
488975,31.01109,78.03976,-9.66332
488976,30.81473,77.10532,-9.34429
488977,30.6459,76.20775,-8.97605
488978,30.49482,75.35289,-8.54826
488979,30.34272,74.54551,-8.07418
488980,30.17434,73.78836,-7.57133
488981,29.99147,73.08393,-7.04429
488982,29.80971,72.43534,-6.4858
488983,29.63609,71.84554,-5.89823
488984,29.45784,71.31509,-5.30427
488985,29.25282,70.84151,-4.73603
488986,29.00112,70.41916,-4.22339
488987,28.68894,70.04016,-3.7898
488988,28.3087,69.69495,-3.45216
488989,27.85843,69.37284,-3.22133
488990,27.34186,69.06266,-3.10181
488991,26.76916,68.75354,-3.09101
488992,26.15863,68.43579,-3.17753
488993,25.53901,68.10197,-3.33842
488994,24.94882,67.74797,-3.5399599999999998
488995,24.42694,67.37329,-3.74678
488996,23.99354,66.97924,-3.94032
488997,23.6353,66.56592,-4.13311
488998,23.30594,66.12927,-4.36683
488999,22.95338,65.661,-4.68251
489000,22.56155,65.15361,-5.07402
489001,22.16116,64.60682,-5.46768
489002,21.80164,64.03363,-5.73202
489003,21.52526,63.45459,-5.79032
489004,21.35817,62.88409,-5.70518
489005,21.30945,62.32891,-5.55174
489006,21.37142,61.79417,-5.34728
489007,21.51873,61.28377,-5.10401
489008,21.70837,60.79817,-4.85613
489009,21.88484,60.3335,-4.64653
489010,22.00016,59.88623,-4.47284
489011,22.04019,59.45906,-4.27175
489012,22.02484,59.06152,-3.97526
489013,21.97799,58.70475,-3.56765
489014,21.90453,58.39603,-3.08733
489015,21.79078,58.13639,-2.59643
489016,21.60958,57.92027,-2.16099
489017,21.31483,57.73488,-1.85417
