,speed,spacing,speed difference
768746,62.23475,73.58531,-8.8146
768747,61.59364,72.61782,-9.6746
768748,60.97339,71.61378,-10.04036
768749,60.37533,70.58953,-10.24259
768750,59.80013,69.56847,-10.2106
768751,59.24823,68.57563,-9.92881
768752,58.71985,67.63094,-9.44669
768753,58.215090000000004,66.74643,-8.84492
768754,57.73402,65.92711,-8.19348
768755,57.27668,65.17319,-7.539
768756,56.84311,64.48219,-6.91021
768757,56.43327,63.84974,-6.32431
768758,56.04721,63.2706,-5.79128
768759,55.68491,62.73895,-5.3168
768760,55.34639,62.24855,-4.90404
768761,55.03166,61.79304,-4.55473
768762,54.74068,61.36611,-4.26962
768763,54.47349,60.96122,-4.04876
768764,54.23012,60.57205,-3.89154
768765,54.01057,60.19242,-3.79658
768766,53.8149,59.81627,-3.76118
768767,53.64321,59.43826,-3.78058
768768,53.49561,59.05354,-3.84668
768769,53.37241,58.65899,-3.94596
768770,53.27408,58.25332,-4.05666
768771,53.20145,57.83871,-4.1458
768772,53.15581,57.42199,-4.16735
768773,53.13937,57.01523,-4.06782
768774,53.15555,56.63435,-3.80853
768775,53.20919,56.29452,-3.39823
768776,53.30624,56.00472,-2.8979600000000003
768777,53.45164,55.76657,-2.38166
768778,53.64331,55.5768,-1.89751
768779,53.86637,55.43015,-1.46651
768780,54.08996,55.31988,-1.10273
768781,54.26588,55.23698,-0.8289700000000001
768782,54.34495,55.16962,-0.67359
768783,54.30702,55.10443,-0.652
768784,54.15371,55.02775,-0.76683
768785,53.86286,54.92395,-1.03793
768786,53.39987,54.77516,-1.48783
768787,52.79718,54.56778,-2.07408
768788,52.17054,54.29879,-2.68996
768789,51.63658,53.97471,-3.24059
768790,51.24977,53.60801,-3.66706
768791,51.01027,53.21732,-3.90656
768792,50.89734,52.82993,-3.87451
768793,50.89239,52.47944,-3.50479
768794,50.99551,52.19948,-2.79937
768795,51.24242,52.01742,-1.82071
768796,51.67425,51.95085,-0.6656500000000001
768797,52.25696,52.00351,0.52664
768798,52.87015,52.16316,1.59666
768799,53.39442,52.40686,2.43694
768800,53.77671,52.70972,3.02822
768801,54.01857,53.05056,3.40879
768802,54.13809,53.41359,3.63031
768803,54.14528,53.78642,3.72819
768804,54.03235,54.15679,3.70371
768805,53.76303,54.50814,3.51362
768806,53.2712,54.81608,3.0793
768807,52.50893,55.05043,2.34348
768808,51.52769,55.1855,1.35042
768809,50.49597,55.21145,0.25975000000000004
768810,49.60663,55.13658,-0.7486200000000001
768811,48.97103,54.97796,-1.5863200000000002
768812,48.60519,54.74974,-2.28228
768813,48.47667,54.45821,-2.9149000000000003
768814,48.53596,54.10656,-3.5166
768815,48.72638,53.70118,-4.0539
768816,48.99583,53.25322,-4.4795
768817,49.30669,52.77776,-4.75489
768818,49.63589,52.29295,-4.8479
768819,49.96988,51.81814,-4.74813
768820,50.30092,51.36825,-4.49915
768821,50.62461,50.95066,-4.17588
768822,50.93849,50.56955,-3.81072
768823,51.24111,50.23055,-3.3903600000000003
768824,51.53176,49.94085,-2.89695
768825,51.81004,49.70657,-2.34272
768826,52.07569,49.52861,-1.7792
768827,52.32858,49.40243,-1.26214
768828,52.56864,49.32044,-0.8197500000000001
768829,52.79587,49.2752,-0.45246000000000003
768830,53.01024,49.26046,-0.14727
768831,53.21171,49.27159,0.11089
768832,53.40033,49.30505,0.33474000000000004
768833,53.57602,49.35833,0.53291
768834,53.73881,49.42933,0.7100700000000001
768835,53.88875,49.51615,0.8680800000000001
768836,54.02579,49.61703,1.0087
768837,54.1499,49.73048,1.13448
768838,54.26116,49.85529,1.248
768839,54.35952,49.99036,1.35079
768840,54.44495,50.13477,1.44432
768841,54.51752,50.28799,1.5320200000000002
768842,54.5772,50.44941,1.61444
768843,54.62398,50.61769,1.68277
768844,54.65784,50.79033,1.72638
768845,54.67884,50.96486,1.74518
768846,54.68694,51.1396,1.7474
768847,54.68215,51.31352,1.73914
768848,54.66447,51.4857,1.7217500000000001
768849,54.63389,51.65551,1.69832
768850,54.59045,51.82336,1.6782400000000002
768851,54.53409,51.99085,1.6748
768852,54.4649,52.16178,1.70926
768853,54.38284,52.34377,1.8199400000000001
768854,54.28796,52.54744,2.03701
768855,54.18035,52.78032,2.32868
768856,54.06011,53.04111,2.60811
768857,53.9275,53.3211,2.79971
768858,53.78288,53.60866,2.87573
768859,53.62697,53.89285,2.84206
768860,53.46112,54.16434,2.71453
768861,53.28753,54.41487,2.50534
768862,53.11014,54.63698,2.22119
768863,52.9355,54.82323,1.86227
768864,52.77458,54.96411,1.40922
768865,52.64475,55.04731,0.83162
768866,52.57228,55.06247,0.15161000000000002
768867,52.59324,55.00958,-0.52878
768868,52.7482,54.90131,-1.08294
768869,53.06204,54.76037,-1.4093900000000001
768870,53.51677,54.61441,-1.45945
768871,54.04833,54.48908,-1.25335
768872,54.57946,54.40171,-0.87363
768873,55.04147,54.35827,-0.43458
768874,55.3544,54.35223,-0.060140000000000006
768875,55.41437,54.3628,0.10558000000000001
768876,55.13583,54.35663,-0.06151
768877,54.51598,54.29771,-0.5893400000000001
768878,53.66322,54.15958,-1.38127
768879,52.76444,53.93468,-2.2489500000000002
768880,52.00299,53.63484,-2.99836
768881,51.48724,53.28379,-3.51053
768882,51.24521,52.90869,-3.75108
768883,51.25998,52.53527,-3.73402
768884,51.49187,52.18554,-3.49724
768885,51.88481,51.87602,-3.09518
768886,52.37759,51.61725,-2.58793
768887,52.91769,51.4145,-2.02749
768888,53.46716,51.26966,-1.44852
768889,54.00102,51.18203,-0.8763400000000001
768890,54.50364,51.14784,-0.34177
768891,54.96559,51.16053,0.12717
768892,55.38124,51.2128,0.52268
768893,55.74741,51.2982,0.85394
768894,56.06,51.41145,1.13
768895,56.3248,51.5479,1.3645
768896,56.53442,51.70288,1.5496400000000001
768897,56.69082,51.87136,1.6846800000000002
768898,56.7939,52.04777,1.76434
768899,56.84364,52.22596,1.78156
768900,56.84019,52.39853,1.7256900000000002
768901,56.78402,52.55637,1.57874
768902,56.67608,52.68777,1.31384
768903,56.51841,52.77772,0.8997700000000001
768904,56.31519,52.80853,0.30797
768905,56.07526,52.76136,-0.47172000000000003
768906,55.81568,52.62241,-1.38937
768907,55.56175,52.39,-2.32457
768908,55.33563,52.07447,-3.15512
768909,55.14314,51.69328,-3.81172
768910,54.97218,51.26614,-4.27142
768911,54.79534,50.81195,-4.54183
768912,54.58215,50.34764,-4.64325
768913,54.3294,49.8899,-4.57756
768914,54.0687,49.45748,-4.32385
768915,53.83084,49.06916,-3.8831700000000002
768916,53.61198,48.73603,-3.33146
768917,53.38629,48.45158,-2.84455
768918,53.1458,48.19426,-2.57297
768919,52.91313,47.94495,-2.49343
768920,52.72166,47.69482,-2.50105
768921,52.59577,47.44259,-2.52241
768922,52.54262,47.19094,-2.51621
768923,52.54967,46.94371,-2.4723100000000002
768924,52.58255,46.7027,-2.41023
768925,52.5853,46.46523,-2.37474
768926,52.49013,46.22303,-2.42201
768927,52.25003,45.96463,-2.58399
768928,51.88412,45.68248,-2.8216900000000003
768929,51.4836,45.3815,-3.00968
768930,51.15925,45.08442,-2.97067
768931,50.9918,44.82812,-2.56306
768932,51.03691,44.65095,-1.7718500000000001
768933,51.33747,44.58078,-0.70157
768934,51.86834,44.62894,0.48172000000000004
768935,52.51752,44.78967,1.60715
768936,53.17759,45.04692,2.5724400000000003
768937,53.79111,45.38166,3.34741
768938,54.32772,45.77412,3.92467
768939,54.77064,46.20378,4.29643
768940,55.10994,46.6479,4.4413
768941,55.3394,47.07972,4.31853
768942,55.45476,47.47017,3.90443
768943,55.45299,47.79485,3.24682
768944,55.33238,48.03898,2.44117
768945,55.09295,48.19547,1.56506
768946,54.73793,48.26224,0.6675500000000001
768947,54.27651,48.24098,-0.21237000000000003
768948,53.72976,48.1378,-1.03222
768949,53.14173,47.9647,-1.7310400000000001
768950,52.60135,47.74403,-2.20649
768951,52.17008,47.50528,-2.38747
768952,51.81568,47.275,-2.30283
768953,51.52523,47.07759,-1.97389
768954,51.34626,46.93914,-1.38461
768955,51.2982,46.87989,-0.5924200000000001
768956,51.34442,46.89996,0.20052
768957,51.42766,46.97871,0.78744
768958,51.50784,47.0938,1.15072
768959,51.56942,47.23075,1.36981
768960,51.61145,47.38064,1.49872
768961,51.63816,47.53793,1.5729000000000002
768962,51.6544,47.69938,1.6145
768963,51.66404,47.86309,1.637
768964,51.66965,48.02795,1.6486800000000001
768965,51.67267,48.19347,1.65518
768966,51.67389,48.35942,1.65958
768967,51.67402,48.52572,1.6629900000000002
768968,51.67343,48.69225,1.6654900000000001
768969,51.67221,48.85902,1.6673900000000001
768970,51.67083,49.02602,1.6700400000000002
768971,51.67018,49.1936,1.67582
768972,51.67087,49.36234,1.6875
768973,51.67241,49.53321,1.70853
768974,51.67385,49.70765,1.74445
768975,51.67474,49.88806,1.8043
