,speed,spacing,speed difference
597312,20.20945,75.31378,-10.94757
597313,20.07431,74.24843,-10.65338
597314,20.10525,73.19298,-10.55459
597315,20.29501,72.16247,-10.30516
597316,20.63379,71.17067,-9.91808
597317,21.10935,70.23045,-9.4024
597318,21.70719,69.35387,-8.76558
597319,22.4106,68.55214,-8.01739
597320,23.20092,67.83455,-7.17579
597321,24.05745,67.20778,-6.26791
597322,24.95745,66.67533,-5.32434
597323,25.87592,66.23793,-4.37392
597324,26.78481,65.89347,-3.44442
597325,27.65174,65.63701,-2.56503
597326,28.43681,65.45981,-1.7718500000000001
597327,29.08675,65.34823,-1.11584
597328,29.55991,65.28441,-0.63809
597329,29.85948,65.25089,-0.33537
597330,30.00824,65.23242,-0.18461000000000002
597331,30.01637,65.21489,-0.17533
597332,29.86483,65.18226,-0.32654000000000005
597333,29.49072,65.11211,-0.7012400000000001
597334,28.8436,64.97710000000001,-1.35007
597335,27.987470000000002,64.75617,-2.20955
597336,27.09321,64.44518,-3.10961
597337,26.32202,64.05613,-3.89045
597338,25.75666,63.60902,-4.47142
597339,25.40646,63.12438,-4.84587
597340,25.23091,62.61858,-5.05823
597341,25.17336,62.10207,-5.16542
597342,25.19288,61.58317,-5.18898
597343,25.27759,61.07254,-5.10614
597344,25.43114,60.58265,-4.89888
597345,25.639310000000002,60.12293,-4.59691
597346,25.85988,59.69669,-4.26253
597347,26.04892,59.30174,-3.94987
597348,26.1835,58.9335,-3.68218
597349,26.26201,58.58838,-3.45088
597350,26.29718,58.26578,-3.22631
597351,26.30617,57.96815,-2.9761800000000003
597352,26.29567,57.69954,-2.68635
597353,26.25479,57.46243,-2.37083
597354,26.16828,57.25643,-2.06017
597355,26.03963,57.07844,-1.77989
597356,25.89452,56.92372,-1.54715
597357,25.76083,56.78553,-1.38162
597358,25.65158,56.65601,-1.2955
597359,25.56427,56.52983,-1.26178
597360,25.48707,56.40771,-1.22117
597361,25.40469,56.29377,-1.13927
597362,25.29961,56.18957,-1.04232
597363,25.14498,56.08944,-1.00141
597364,24.91417,55.98042,-1.0901
597365,24.61614,55.84682,-1.33589
597366,24.30889,55.67651,-1.70276
597367,24.06696,55.46441,-2.12162
597368,23.93274,55.21066,-2.53744
597369,23.88698,54.91706,-2.93572
597370,23.86211,54.58455,-3.3251
597371,23.78179,54.215,-3.6955400000000003
597372,23.58947,53.81483,-4.00161
597373,23.25942,53.39541,-4.19442
597374,22.80456,52.96805,-4.27323
597375,22.27959,52.53937,-4.28724
597376,21.76303,52.11112,-4.28231
597377,21.31801,51.68393,-4.27208
597378,20.96408,51.25788,-4.26043
597379,20.67858,50.83068,-4.27178
597380,20.4123,50.39544,-4.35233
597381,20.09862,49.94009,-4.55371
597382,19.6648,49.44823,-4.9186700000000005
597383,19.07333,48.90309,-5.45118
597384,18.37812,48.29613,-6.06975
597385,17.71355,47.63408,-6.62051
597386,17.1918,46.93626,-6.97815
597387,16.82595,46.22415,-7.121
597388,16.56201,45.51444,-7.09731
597389,16.34416,44.81847,-6.95942
597390,16.14531,44.14508,-6.73419
597391,15.97956,43.50354,-6.41493
597392,15.90026,42.9063,-5.97248
597393,15.96181,42.36644,-5.39882
597394,16.17467,41.89282,-4.73622
597395,16.50269,41.48783,-4.0501
597396,16.8935,41.14918,-3.38639
597397,17.30135,40.87307,-2.76135
597398,17.69327,40.65574,-2.1732
597399,18.04761,40.49426,-1.61483
597400,18.35085,40.38586,-1.08363
597401,18.59508,40.32723,-0.58645
597402,18.77592,40.31352,-0.13704000000000002
597403,18.89147,40.33855,0.25033
597404,18.9417,40.39508,0.5652600000000001
597405,18.928350000000002,40.4753,0.8020700000000001
597406,18.85564,40.57129,0.9601700000000001
597407,18.7312,40.67575,1.04426
597408,18.56798,40.78228,1.06558
597409,18.38688,40.88671,1.04429
597410,18.21949,40.98789,1.01181
597411,18.10942,41.08914,1.01227
597412,18.1061,41.19876,1.09639
597413,18.24124,41.32857,1.29826
597414,18.49541,41.48884,1.6027300000000002
597415,18.79305,41.683,1.94115
597416,19.04511,41.9065,2.23533
597417,19.19492,42.15096,2.44456
597418,19.22641,42.40831,2.57339
597419,19.171030000000002,42.67559,2.6727
597420,19.11841,42.95896,2.8338
597421,19.15843,43.27018,3.1122
597422,19.29994,43.61572,3.45522
597423,19.48324,43.99072,3.7499700000000002
597424,19.65076,44.38254,3.91851
597425,19.77831,44.77724,3.94675
